,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.274171770564784,0.22095992987011942,8.387193792518596,3.7656420403925366,7.06305144082796,1207.9259610242184,188.86050125619442,1752.8918314644936,1264.6181351875066,166832.59620629222,0.4260366646277281,0.3676770673398066,0.48,0.42038918629263605,0.0020481792351784555,0.8734817150338476,0.2494495475141834,0.937807158361598,0.9328760216524262,0.022805870337951117,74.39622782548136,53.82748610867607,150.3333078350251,68.39022354506776,432.8966404281276,208.1816500064415,24.636363753856397,332.7647010838104,202.7886253389852,5871.798134385769,8.4527889116666,0.0,106.24843660407633,0.0,638.8421846158865,0.0,0.0,0.0,0.0,0.0,02-16,03-31,63 days,107 days,63,107
1,2,4.3226632726053715,0.2304969870874599,8.387193792518596,3.7117422547852694,6.931689908343506,1211.1566689125377,213.37568602025885,1752.8918314644936,1282.0305528658846,165258.27796045446,0.42641232660986916,0.3708626776031363,0.48,0.42038918629263605,0.0020055850316435327,0.8756978510363231,0.28374759319411585,0.937807158361598,0.9326571605202225,0.020967510381456195,74.57267303814749,54.04342156158199,147.15378636695215,69.98942223761969,414.98686678657924,208.93375323154504,27.424196864370767,332.7647010838104,214.20746405952755,5951.659873734965,8.42622178743727,0.0,106.33320312234883,0.0,639.4917452354744,0.0,0.0,0.0,0.0,0.0,02-05,03-31,52 days,107 days,52,107
2,3,4.1772316134799965,0.05085855276282603,8.305002532748427,3.7481834202509527,7.584899548919464,1205.869578958443,179.92547460890458,1738.378805090351,1256.1398665263118,168253.80748777042,0.42415835471702246,0.31583571380433273,0.48,0.42038918629263605,0.0024331778792161906,0.8731500681357791,0.24440854610000196,0.937807158361598,0.932816387198043,0.023117254423945244,74.59900918479516,53.83333918043799,153.1141011741427,68.24158011380983,442.37809520606663,208.05143131076989,22.837330630686235,332.7647010838104,202.71724132279923,5910.199513809548,8.484022107992388,0.0,106.08331920841991,0.0,635.8058611892579,0.0,0.0,0.0,0.0,0.0,02-17,04-07,64 days,114 days,64,114
3,4,4.276322021033131,0.1829678382324899,8.38341744713304,3.6534133536136864,7.106641079995339,1210.074772339603,191.7457886931951,1752.3132957821797,1282.9847697328848,165023.0428056604,0.42303136877059916,0.2985552626258414,0.48,0.42038918629263605,0.0026226307709700056,0.8756210488941881,0.250562277348505,0.937807158361598,0.9330100660254711,0.022077163167508504,74.15973119028703,53.81350531645956,149.1412477605079,69.57374237896032,409.2047651838182,208.84137832790836,24.20398784026975,332.7647010838104,207.84217707214404,5886.666599273741,8.442901355385628,0.0,105.86623134135932,0.0,636.1233246323649,0.0,0.0,0.0,0.0,0.0,02-09,04-01,56 days,108 days,56,108
4,5,4.338974044682383,0.3030594614025377,8.387570204325824,3.9050954715737562,6.892288909219323,1208.7304503971943,204.40110472504531,1752.435894607035,1275.942058023152,169047.96398838307,0.42681422891964277,0.3708626776031363,0.48,0.42038918629263605,0.0019745371375013768,0.8698362793797891,0.2160400827744878,0.9378071616890947,0.9329785288591896,0.025656917071387685,74.30353438118127,53.84741840344824,145.0484407790405,67.85481926171214,417.0457392853787,208.62942347738095,30.44824817932654,332.7647010838104,206.5185358418212,5879.06893303773,8.216682880712177,0.0,106.33188786468249,0.0,616.5325571435847,0.0,0.0,0.0,0.0,0.0,02-20,03-29,67 days,105 days,67,105
5,6,4.403161419929542,0.4386529099519947,8.387541287300927,3.695282068024638,6.628606039978013,1212.0102926034313,223.05287769036374,1752.4250585652496,1281.9521611864607,165425.43200768472,0.42681422891964277,0.3708626776031363,0.48,0.42038918629263605,0.0019745371375013768,0.8757355417419975,0.28374759319411585,0.937807158361598,0.9326571605202225,0.020972364861200656,74.60223011084256,54.042955802203394,146.05319821051518,69.91287283878938,424.53356750524813,208.9043491949585,29.562960097002378,332.7642022351501,213.63526292898948,5971.99365465275,8.485936033439906,0.0,106.33320312234883,0.0,645.8618344583875,0.0,0.0,0.0,0.0,0.0,02-05,03-28,52 days,104 days,52,104
6,7,4.285925311595849,0.1918634508752478,8.38341744713304,3.707189204649266,7.145782822626656,1210.7548474696832,196.75715639524913,1752.3132957821797,1282.1230639054654,165801.04405141552,0.4211530588598936,0.25535413467961315,0.48,0.42038918629263605,0.0031926402584548817,0.8748888644160833,0.2487017884262,0.937807158361598,0.932930528430931,0.022428809181141443,74.26804969337182,54.04214669821126,148.4642681191135,69.68106635516693,408.4972418633059,209.07431314010427,24.725742352078452,332.7647010838104,207.84217707214404,5947.50340883708,8.455984272485281,0.0,105.93513677233604,0.0,637.6314701112988,0.0,0.0,0.0,0.0,0.0,02-08,04-01,55 days,108 days,55,108
7,8,4.184266417779208,0.04574176000058269,8.223262695200642,3.73650925058785,7.546670974940145,1204.884583061292,171.87614895592807,1735.0486436603758,1261.9682318202974,167475.75895116522,0.4127172715164665,0.03541034901305288,0.48,0.43679887205377177,0.008638578254059464,0.8734481204616408,0.21918824795555328,0.937807158361598,0.9329365313265515,0.023987270603439657,74.67998435070967,53.822219222542635,154.72331818082466,68.76687009275786,449.6961115170328,207.89299994641996,20.8464056552147,332.7647010838104,203.60532030901476,5927.886997329945,8.655914904016491,0.0,105.85916978978429,0.0,646.4626338838389,0.0,0.0,0.0,0.0,0.0,02-12,04-09,59 days,116 days,59,116
8,9,4.416657233895554,0.43687007897500224,8.386408666247473,3.6765821448223868,6.538918660747063,1211.9399020350993,221.76165825284002,1752.239318649845,1283.7171455434345,165740.81647045797,0.4260629049553606,0.3708626776031363,0.48,0.42038918629263605,0.002039701794959621,0.8756366511199739,0.28116412483065145,0.937807158361598,0.9328342315824235,0.021039237698037568,74.67775211953622,54.11990145279374,146.88072354271017,69.54256611404824,427.67678254017477,208.82869074273955,29.330820022073297,332.7634143612092,213.2263994924885,5975.284376878765,8.520350070823751,0.0,106.03783367368494,0.0,645.2657936711496,0.0,0.0,0.0,0.0,0.0,02-06,03-27,53 days,103 days,53,103
9,10,4.356381861571869,0.4233562802697979,8.387541287300927,3.6910184247471935,6.7364045106210195,1208.4936757901723,203.17502354255572,1752.4250585652496,1265.743630060758,167293.10861232883,0.42681422891964277,0.3708626776031363,0.48,0.42038918629263605,0.0019745371375013768,0.8728087094782582,0.2414979624567928,0.937807158361598,0.9327587425987648,0.02336975085646934,74.28936999545613,53.83369960132666,147.34783876220675,67.78151057689396,428.8482869388581,208.27611589931934,28.732631005680087,332.7642022351501,204.6593504978584,5872.0904359567785,8.380465053571939,0.0,105.8101829980938,0.0,629.2569136841338,0.0,0.0,0.0,0.0,0.0,02-18,03-28,65 days,104 days,65,104
