Season,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var
0,1.8769692407511023,1.830730136634717,1.9061154006108438,1.8615586615393938,0.0005525558951928216,1026.2879352069099,1021.1018576709023,1027.7456045191923,1027.5690132870277,4.2408958172901645,0.2899524459117171,0.2899524459117171,0.2899524459117171,0.2899524459117171,0.0,0.923628257446222,0.923121163580131,0.9238836925593361,0.9238190591587698,7.988368542784369e-08,86.11413032084961,84.35765545213042,89.05347130342645,85.65384752580445,2.864747905104148,184.36961744063757,183.10125463905658,184.71042334103046,184.6861269348813,0.2509164519718127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.571507274159988,5.551020014927475,5.5754288766536435,5.575292904577494,5.8250015249314784e-05,1315.4382466005395,1315.0777352880816,1316.0009638378265,1315.4210203125826,0.043622042019965196,0.48,0.48,0.48,0.48,0.0,0.9370443384638356,0.9370246245214925,0.9370492549883996,0.9370492549883995,8.752043920288411e-11,82.79974608084387,82.6583353503014,82.83457522890492,82.83192433626951,0.004316866771070591,240.39906881002037,240.15145839507457,240.43305848735216,240.42708149776405,0.005641470522305136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.4202561372778515,6.3459185035840235,6.5609774037407025,6.404378570966432,0.002883543295940805,1402.184480420264,1390.5537565040206,1422.301564484719,1400.48715421456,62.292558262240355,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.0,0.8998525142097097,0.8988872545900504,0.9048104024621402,0.8991672836309486,2.642836686958687e-06,72.80935314728868,71.18111476844338,75.89705862927028,72.38954175598647,2.471101612018329,243.88351456959455,241.65067226754843,246.5706496430288,244.0074199913984,1.649916234911344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.4521977381090663,2.3992449828581033,2.657663852950401,2.41347230478928,0.006315528404896971,1077.5527460631745,1069.322400994373,1082.1734709087548,1078.5286351858028,19.077219796191773,0.35903684175056094,0.35903684175056094,0.35903684175056094,0.35903684175056094,0.0,0.9219389530749134,0.9147681429471627,0.9240479024859475,0.9231941122927831,6.720025791390148e-06,57.88409520501042,57.05615079503133,59.391511103253,57.65295303906093,0.5389052613286902,149.05265801298012,147.57311597499682,149.89189368587427,149.4558426913171,0.6905771905134442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.7392421982853903,2.636929314039916,2.8539751333246555,2.746518008804824,0.005558614993525509,1152.3866333892468,1144.3063958153273,1165.952150758586,1152.901183665096,42.23497805978736,0.48,0.48,0.48,0.48,0.0,0.9350699135989334,0.9347828088904613,0.935656103838894,0.9350927805100079,5.852848782831696e-08,65.65239539492485,63.83589750180494,66.93732376325892,65.62252785113556,1.1224469275421414,176.32722253442637,174.29806639322487,179.61071710819618,176.41405515253817,2.6569227851453974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.155965961854937,8.155965961854937,8.155965961854937,8.155965961854937,0.0,1702.2091710437492,1702.2091710437492,1702.2091710437492,1702.2091710437492,0.0,0.48,0.48,0.48,0.48,0.0,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.0,60.67540026726468,60.653133672806206,60.869922069613736,60.65355834924845,0.0028673780636892855,331.0735326626634,331.0735326626634,331.0735326626634,331.0735326626634,0.0,46.146635238568415,46.03196619938833,46.30360216227678,46.130375448099365,0.01195454272275321,0.0,0.0,0.0,0.0,0.0
6,1.876316162537829,1.8093880286297155,1.9705855322304489,1.8529448949921958,0.003036898306713646,840.6236525099947,824.9580053761048,864.1480478524196,837.7520835312487,156.23602109774657,0.3755229253019199,0.37552292530191994,0.37552292530191994,0.37552292530191994,0.0,0.8456111108415049,0.8375875471444769,0.856864876850441,0.84463323379128,3.8460233762761895e-05,90.70070419243311,86.593286121089,93.36259852643896,91.11716780184237,4.65709393076504,146.80386773989642,144.21089258815226,150.8497791162911,146.36959095012458,4.50841118467208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.130852920578812,3.9621660409812622,4.171525336925763,4.15758282241566,0.004448884157609709,1318.824113830853,1296.63731655419,1324.0321568581564,1322.16962981929,72.53740662597677,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.0,0.9376240059466002,0.9376073131794009,0.9376312614867375,0.9376251380783698,3.487998205376484e-11,79.08059406609931,77.98196407576995,81.74239402830584,78.54705083222542,1.6881134780411091,243.33806531534876,236.9072297947935,244.85354342552571,244.30529501524381,6.074781224614067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0011375758411546356,0.0,0.0018916229717529636,0.0010000859220589435,2.0457857155570624e-07,305.0019061253647,279.71576550175075,325.2040205858572,302.5263176040579,115.86391130646655,0.20530975470574014,0.2029591046848846,0.2113542833307972,0.2029591046848846,1.480059514432528e-05,0.6225956934818431,0.562991738126024,0.6479433399918046,0.6262726271345582,0.00038829977138597754,98.26222152666179,94.20792654976306,101.94982670815807,98.20722742936657,3.887072540133683,58.99314141637129,54.97517328419561,62.378266262783896,58.70231159301161,3.104766003821149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3516312365017003,0.3362022938328152,0.3632077375738038,0.35097554899126304,4.9540053222375065e-05,635.863070835744,600.8361061983497,669.4765551689723,626.834423961956,388.8085195955303,0.377810033644519,0.377810033644519,0.377810033644519,0.377810033644519,0.0,0.6989778390780811,0.6580650603087087,0.7474958875414115,0.6850385013636233,0.0008925679657958148,92.10129909053973,85.86264444282116,99.13127234107992,93.36792364788589,15.934741428449911,107.00676975578808,100.00564957537097,113.22301431067523,105.71646990083893,15.729961414622975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5.978058360216785,5.968085478103696,5.981791873676601,5.980799850994659,2.3215703899529678e-05,1389.2533435859875,1387.4544074372468,1389.8328637853788,1389.6723499461355,0.7308000909610216,0.48,0.48,0.48,0.48,0.0,0.9365475507227695,0.9364983870051953,0.9365613381377349,0.9365594247283298,5.068913972869843e-10,60.2694647988928,60.152010454643424,60.653526416861425,60.17427008261105,0.03366815137292986,211.16260601803143,210.7812639823096,211.28388187613479,211.25240462680065,0.03259215698965195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7.922767210405093,7.922767210405093,7.922767210405093,7.922767210405093,0.0,1702.0075170440111,1702.0075170440111,1702.0075170440111,1702.0075170440111,0.0,0.48,0.48,0.48,0.48,0.0,0.937807158361598,0.937807158361598,0.937807158361598,0.937807158361598,0.0,63.74389279307609,63.044335796748605,66.99185150151054,63.15150971628993,1.7766888968726577,295.51712337711194,295.51712337711194,295.51712337711194,295.51712337711194,0.0,90.73596862022352,87.36991521749314,91.52925135442636,91.21861892682614,1.8083934675920699,0.0,0.0,0.0,0.0,0.0
12,6.3128532647449624,6.073791021798079,6.356238483543352,6.354717935557466,0.007692341118003023,1485.8137258315933,1461.8627944700806,1490.3816052966981,1489.9967080459708,76.3452138329168,0.48,0.48,0.48,0.48,0.0,0.9374636862834319,0.9373942137123834,0.9375118453744352,0.9374569433641589,1.3427049720489373e-09,62.33900323207669,60.64654542448256,64.82559707853744,61.9006349319882,1.878639908668281,250.39440096729214,243.70061494410032,251.6361978619958,251.59388281677778,6.018368213715138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5.386098601922379,5.356279010882516,5.4326090015127635,5.373726362710661,0.0004938459150328457,1383.2705546329391,1377.2606862653604,1392.5224359358917,1380.8088752626556,19.63656683006054,0.42038918629263605,0.42038918629263605,0.42038918629263605,0.42038918629263605,0.0,0.9375078734324737,0.9373748163698304,0.9375887268764169,0.9375188265424799,3.065594153965943e-09,59.92247345924206,57.656514043525284,61.32912437433748,60.50651163875404,1.1495091374804074,256.2898429876302,254.56543682622146,258.9652893289047,255.58963978035152,1.6347024800926337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.23850288450041177,0.19234644516216498,0.2894440643865402,0.2433002733082057,0.000718128055669327,443.0763607971825,430.8688162167602,469.2559889068251,441.4045013291742,72.30035602830638,0.24036316525152115,0.06088557971411029,0.2846060745217652,0.2846060745217652,0.008157941683416731,0.7448588552593158,0.7327105368950664,0.7654785902356395,0.7413502099345435,0.00010072901184063641,96.56787108998533,82.92340565729316,101.42058998647865,99.90306433668391,43.61941237224258,65.08360120633004,62.327069014527524,69.65330991355418,64.7054630503923,2.3627889463263263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2.173795856106566,2.058191755683107,2.301410653660399,2.1825888520220884,0.003326175596224161,937.1412175497388,922.8959921977294,953.5240983746468,939.2228128893577,70.15448432547657,0.29419154099849143,0.2871192467112368,0.30319264281863373,0.2951559447649353,1.2487113017222111e-05,0.9221212506582371,0.9177459937354175,0.9258571534301101,0.9222271885662923,3.7720394077222366e-06,69.42943179673073,65.01495385498221,73.51983342951989,68.74089395262884,5.973984362293869,164.4613711944673,160.8569311276713,168.60788069207592,165.0177152999726,4.4345290494843095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,7.858953751936858,7.858894099071417,7.8589598581719065,7.858957542667071,1.789999549633657e-10,1592.3757223827438,1592.3577930751585,1592.3775708198316,1592.3768664403133,1.622401015629831e-05,0.48,0.48,0.48,0.48,0.0,0.9255069205813697,0.925493221986901,0.9255082976699187,0.9255077819983103,9.362157791555949e-12,74.27899249160372,74.14672205202238,74.41528665838125,74.2499473616328,0.011883905064821726,253.92590000236788,253.92316732579366,253.92617988893915,253.9260737090649,3.7573273342482414e-07,18.971786710462695,17.23364261409186,19.448823013085967,19.146373739212322,0.256469590024422,0.0,0.0,0.0,0.0,0.0
17,2.3579908575666133,2.182630715077924,2.52482395510245,2.3600726553598226,0.007428303807546169,907.822583387068,900.3694994852459,934.8407888602688,906.3020345082354,56.22696325693263,0.44743434575362756,0.44743434575362756,0.44743434575362756,0.44743434575362756,0.0,0.8996356977535573,0.8980647969878743,0.9083761704127012,0.898889301981128,6.403767472517595e-06,72.3040762690402,69.24818497066916,73.44254603829373,72.37961009937654,0.9700885981201682,135.54170266714746,134.33707503560595,137.8849232452747,135.5811683838032,0.47824933301786715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3.7491966696501464,3.5847379835687487,3.823085001116199,3.7708977215505044,0.004454290655901611,1033.3859338688367,998.7435743857585,1049.633032975203,1038.5218625303492,198.48131916187376,0.44687212582471475,0.44687212582471475,0.44687212582471475,0.44687212582471475,0.0,0.8701672085675156,0.8539762739603743,0.8808703762152424,0.8713127807385066,5.049727180316534e-05,90.53441954433832,88.2961022413653,95.8642222213605,89.7839305009982,4.912147916829585,159.10399493554974,153.6038599407834,161.50955325446427,159.8347835285537,5.036985254509928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4.237535156515696,4.033453094081211,4.420759260646191,4.282319565339604,0.02026378857770386,1220.9205778924215,1200.2431715391535,1243.442382080709,1224.9771182919835,165.29237790408607,0.43679887205377177,0.43679887205377177,0.43679887205377177,0.43679887205377177,0.0,0.9268074716410669,0.9237085863228734,0.9293813695724762,0.9276166296800261,2.7322068948717274e-06,60.211145650427206,58.95811574897244,63.12464165879341,59.82615351687271,1.8004897892377103,193.20989178697883,189.23523703216364,197.55988537392724,194.2201338169349,6.34843923909742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.04618699416592338,0.0,0.07802881277752247,0.07006709296796938,0.001260558216065696,281.78105332115456,248.59566637318136,352.5223386139358,279.2699647594377,699.7425263144142,0.2786089877539382,0.03318188234516809,0.4164070353588129,0.4164070353588129,0.035164137160550314,0.4420808201383181,0.39524010818073724,0.4942583406362238,0.4328425820734162,0.001034932222410453,128.85662766592378,88.75039003558126,143.2768505419559,135.4827136653203,337.79038431206766,32.408500768605705,25.214358172261225,48.81664022803055,32.188702363498834,39.16232518414221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2.6023883130126895,2.5543819682499587,2.6344425972609313,2.596607062465567,0.0005653014163156917,943.3167891224781,929.2044709618892,953.5812302509894,940.6041745877118,56.70311457415435,0.3391550290418614,0.3391550290418614,0.3391550290418614,0.3391550290418614,0.0,0.9042794959866381,0.9014587949783551,0.9062547807762409,0.9038630136209428,2.1413675061748336e-06,84.82968824924333,82.7227235774901,87.88861079248052,85.4597537088594,2.5137046198730233,162.1081932165588,159.06659501916872,164.3157153246246,161.5093342473145,2.6201537225622746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.033424435668254614,0.0,0.12322359409584077,0.02183829360746772,0.0016141263617995647,129.27837946499423,107.85129487328346,151.48095099876193,125.13811216941112,188.33647408292654,0.09878019520157234,0.022545378279353052,0.39359774410754356,0.03541034901305288,0.01899887941154327,0.23763371482740986,0.21815189515407066,0.2609377587700117,0.23120174632853696,0.00016110586825953841,132.72004800868973,109.38477647428327,136.9866191346263,134.3513214872176,27.511119772457278,14.301701325346928,11.074422654044445,18.611942582053153,13.600779536052716,4.572213275352078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
