,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,3.926223734701867,0.0,8.226876022774903,3.542136927851354,7.647447448422628,1150.431560488395,150.57334137018324,1724.3650880890043,1236.439432553059,177707.44728763352,0.41190066058936103,0.025268523278873477,0.48,0.4281586464645261,0.008974905239940592,0.8616856241983252,0.23011261902884042,0.937807158361598,0.9281562093961204,0.026473447894773947,76.60104361243759,60.126693012037144,145.15015042028594,70.30199959589903,399.575618793857,195.6884825124198,16.81766696060103,332.4323385526945,196.9645306978612,6309.602223015611,7.188696598216395,0.0,94.9042027640784,0.0,490.1998902914926,0.0,0.0,0.0,0.0,0.0,01-12,04-09,28 days,116 days,28,116
1,2,3.9101768434524744,0.0,8.259949348723268,3.526333058376366,7.724737198459505,1149.9751939044197,131.584548351009,1724.3650880890043,1243.0678405913634,182607.86790024693,0.4114066009985451,0.022545378279353052,0.48,0.42038918629263605,0.009061324342043478,0.8596068298009453,0.22359963147344325,0.937807158361598,0.9281616528624897,0.027664755303730557,74.16756657254672,58.85392356639386,119.08292798259122,69.99462097392708,189.5068681435793,195.4631748299569,13.985220216543414,332.42944422315367,198.52436336030945,6496.28946735464,6.947525372435743,0.0,91.04273251176971,0.0,457.65623692008484,0.0,0.0,0.0,0.0,0.0,01-06,04-08,22 days,115 days,22,115
2,3,3.960612078080429,0.0,8.32513740707342,3.480176691110661,7.412761444311778,1150.769525131658,141.08258761330958,1724.6119899440114,1246.7444302397682,181826.1864054141,0.4096729290241468,0.025268523278873477,0.48,0.42038918629263605,0.0090143412358856,0.8601956420038934,0.2399442549133831,0.937807158361598,0.9281562093961204,0.02678232773178526,77.15887693788207,57.75473511780569,146.40387547976303,70.07776609257625,426.12724172404637,195.42969120780018,15.43188585228947,332.4241986904131,198.69759170563722,6444.144663114269,6.920702185231356,0.0,92.32114138627186,0.0,466.3584234831197,0.0,0.0,0.0,0.0,0.0,01-08,03-31,24 days,107 days,24,107
3,4,3.9237136407003423,0.0,8.22687671581628,3.53077887374869,7.5319988838997745,1147.5926999942262,128.45856147140387,1724.3650880890043,1236.439432553059,178252.606263467,0.41178226298068626,0.022545378279353052,0.48,0.4281586464645261,0.009070941778466695,0.8600963074161162,0.2017749035066208,0.937807158361598,0.9241071176490815,0.028440575097146193,73.20178970512396,58.502155580788056,116.8757628019837,70.49346308794524,174.694030879297,195.40369109296373,14.22625639460016,332.4323385526945,196.9645306978612,6298.994788600664,7.219405763795868,0.0,96.15142633368329,0.0,499.4013944127762,0.0,0.0,0.0,0.0,0.0,01-20,04-09,36 days,116 days,36,116
4,5,3.8888233565711725,0.0,8.185987275681143,3.456193269470795,7.546402989239221,1144.9013749550845,136.50108553312256,1724.6493373557971,1237.424243189075,178128.93502800845,0.41077367464293774,0.025268523278873477,0.48,0.42038918629263605,0.008965806751401012,0.8594436162296183,0.21496929563203934,0.937807158361598,0.9235925988378054,0.02815701932795238,76.78845627376707,57.4558220753419,147.2713902684607,72.60953412260857,418.68002571900433,194.79490096810562,15.275004108752713,332.43084720978777,197.13213085445096,6279.835511619717,7.399516622818362,0.0,96.3258217522801,0.0,505.7353212242615,0.0,0.0,0.0,0.0,0.0,01-22,04-06,38 days,113 days,38,113
5,6,3.9233144305134697,0.0,8.25995056519379,3.5200337231763896,7.667309866911929,1149.9089512878904,126.4511757300591,1724.3650880890043,1243.0678405913634,178961.15477989696,0.4113003988240806,0.020102728266669593,0.48,0.42038918629263605,0.009147933926841474,0.8598362558138721,0.18442053975715825,0.937807158361598,0.9244771783619908,0.02921080379222009,73.0864292349468,59.47293277704612,116.23094690930297,70.23134435098827,171.12772153599997,195.85342512396184,14.025086110321743,332.42944422315367,198.52436336030945,6348.535267483862,7.195112236402609,0.0,96.33675002576183,0.0,500.1169254615074,0.0,0.0,0.0,0.0,0.0,01-18,04-08,34 days,115 days,34,115
6,7,4.041510592647822,0.0,8.32814404675031,3.470902052682371,7.0922003386912,1149.475565432222,133.2789990396109,1724.587069664599,1240.2278777432127,179664.5370716528,0.4085062664519462,0.022545378279353052,0.48,0.42038918629263605,0.009209691431549814,0.8601646944631386,0.2017749035066208,0.937807158361598,0.9241071176490815,0.028451513244816307,76.40648681089311,57.370801193029486,147.02753381458544,70.6229545425639,444.42286855645455,195.31563309228662,15.357670521958875,332.42328306650256,197.42849945043625,6346.851327118548,7.106338353235972,0.0,96.15142633368329,0.0,496.8700907897324,0.0,0.0,0.0,0.0,0.0,01-20,03-28,36 days,104 days,36,104
7,8,3.9117120062881825,0.0,8.309063652694332,3.5332789597974132,7.647434554698416,1151.5439798461082,146.1930893015368,1724.561771362841,1240.3935665318693,176871.20799806883,0.41077367464293774,0.025268523278873477,0.48,0.42038918629263605,0.008965806751401012,0.8612403998541847,0.2195051304827587,0.937807158361598,0.9281562093961204,0.02700389638278725,75.97737467283307,60.514732244129235,139.71989927090385,71.0569349627712,366.56024624903876,195.91952680130157,16.37356482266113,332.43122267314885,197.22617711445338,6243.025465770081,7.13220248638442,0.0,95.36229318839203,0.0,491.9828100185046,0.0,0.0,0.0,0.0,0.0,01-13,04-05,29 days,112 days,29,112
8,9,4.0343822820661694,0.0,8.328444876137826,3.4915795990905565,7.167291167365329,1152.049924897232,145.93890079336424,1724.4719773407346,1240.4535620437605,178483.84677983305,0.4089740857151296,0.025268523278873477,0.48,0.42038918629263605,0.009075474615471752,0.8609416494861392,0.2091838962146734,0.937807158361598,0.9281562093961204,0.027496347866220516,76.2266708648663,56.75544267564564,144.44915423285997,71.49097297571805,421.35635424811204,195.63471826658224,16.843434279556178,332.4251319074834,197.39395767058454,6315.97320687103,7.132714928528309,0.0,96.31695011673185,0.0,498.8274886279562,0.0,0.0,0.0,0.0,0.0,01-14,03-29,30 days,105 days,30,105
9,10,3.9140146080515654,0.0,8.230096110839662,3.5341969411712424,7.704226472049779,1147.9187825225276,142.46686980112776,1724.42190701004,1234.685029576438,178610.02971970392,0.4122763225715022,0.025268523278873477,0.48,0.43679887205377177,0.008990921286537796,0.8608904040780129,0.2091838962146734,0.937807158361598,0.9281562093961204,0.027488232157998546,73.60592782339249,59.66254358039784,118.52451355663455,72.1485890115806,185.27626761474735,195.22304800327768,16.026187826617207,332.4310298722632,196.7434572264099,6339.2708941143155,7.2388333300358525,0.0,96.31695011673185,0.0,501.261775556843,0.0,0.0,0.0,0.0,0.0,01-14,04-11,30 days,118 days,30,118
