,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,3.5294738084058066,0.0,8.175318863241984,2.9686762270095706,7.5603248031320875,1039.9253016488517,94.52412357119985,1726.0529160705744,1055.3790714064496,225355.20722984953,0.3619556367304732,0.0,0.48,0.42038918629263605,0.02302599961989562,0.8176165337409623,0.1935339976102592,0.9378086092328634,0.9188189065514792,0.043450068712094427,76.80440598710402,56.50861529397659,100.30892495567024,74.25357611329896,192.59382548893197,175.9597337734283,9.699312851167655,331.98777131033853,176.90288375835465,7566.809901647215,6.185935859724646,0.0,81.52911666569337,0.0,357.008147921067,0.0,0.0,0.0,0.0,0.0,03-07,04-29,83 days,136 days,83,136
1,2,3.4910308963410612,0.0,8.174925765561017,3.0247685384139595,7.449112353086203,1032.279207497355,94.46214761955079,1720.7992961332852,1054.4405465888362,226315.2694067071,0.36016857234966043,0.0,0.48,0.42038918629263605,0.022945469566457023,0.8176069390283408,0.1935339976102592,0.9378086112742589,0.9193288800325768,0.043900904012938696,79.74494569579356,56.479159739659146,134.29431102840755,77.01588103885585,343.43239993616356,174.18858359440722,9.704279325300092,331.9680816276294,178.69184703035899,7606.561914307959,6.189301746206976,0.0,81.52911666884681,0.0,357.10119337817673,0.0,0.0,0.0,0.0,0.0,03-01,05-11,77 days,148 days,77,148
2,3,3.518610322865026,0.0,8.158035753430225,2.9512758335848233,7.4028444413079635,1034.3575698430448,94.47851386164162,1722.5014207940058,1051.2251836760472,224630.50829921727,0.3593479407534737,0.0,0.48,0.42038918629263605,0.02318135035788681,0.8173075330508667,0.1935339976102592,0.9378086112742589,0.9197808909651223,0.043709778274782736,78.94492962528616,57.7454002022196,132.32176731380133,75.32829534937999,309.5285567614911,174.4297620097178,9.697027527518387,331.175811473881,179.69064004469698,7550.775843953437,6.032557852812197,0.0,81.52911666569337,0.0,353.32116215274095,0.0,0.0,0.0,0.0,0.0,03-06,05-14,82 days,151 days,82,151
3,4,3.5554838675471974,0.0,8.174385290112708,2.9272756563636984,7.456130342466045,1039.8967643660296,94.37350794619262,1725.973725728215,1054.6466549546662,225719.50938583873,0.36180947844773903,0.0,0.48,0.42038918629263605,0.022883158540692453,0.816976575569883,0.1935339976102592,0.9378086112742589,0.9197982483216117,0.043881126759422455,78.52662098339074,56.73916462628845,138.82351359872243,74.33414269940923,351.69483420637283,176.00322128416536,9.681033561205524,331.9426054713325,181.95312684445935,7593.781866290016,6.189148178298665,0.0,81.52911666569337,0.0,357.0969368344152,0.0,0.0,0.0,0.0,0.0,03-05,04-28,81 days,135 days,81,135
4,5,3.5259713145575797,0.0,8.157768808342391,3.2497041899747043,7.36941715234041,1033.1625127101825,94.27855205501346,1720.9524293063157,1050.5380451506549,226112.19793324627,0.3594834448212803,0.0,0.48,0.42038918629263605,0.023212432466632696,0.8174298383420863,0.1935339976102592,0.9378086092328634,0.9188189065514792,0.04348418580742242,77.10631567145117,56.500050065328246,103.26193394809995,75.25932043674142,192.2105264018942,174.28613849899645,9.660164672788717,331.1598395879429,176.25731923626944,7596.6206344329285,6.168691392966395,0.0,81.52911666569337,0.0,356.15851378004834,0.0,0.0,0.0,0.0,0.0,03-12,05-12,88 days,149 days,88,149
5,6,3.4929040574115424,0.0,8.175318863241984,3.01757527571412,7.325085889384892,1036.4962344235726,94.82687492230204,1723.8693946329417,1052.4424111214053,225924.1868598749,0.36191568062220353,0.0,0.48,0.42038918629263605,0.02280753886473855,0.8168762704339605,0.1935339976102592,0.9378086112742589,0.9197694634094872,0.04393360117915866,79.357194421915,56.64058712543992,138.75400890794006,76.9096716047021,336.66958735923146,175.24142570193754,9.746353576744369,331.98777131033853,180.27525978306096,7595.053443330533,6.115722190243225,0.0,81.52911666569337,0.0,355.18600942766346,0.0,0.0,0.0,0.0,0.0,03-04,05-03,80 days,140 days,80,140
6,7,3.5106712683586574,0.0,8.157681416447554,3.2461718826318093,7.412200884912621,1032.8023178804642,94.72753330812773,1721.1252424484517,1053.1825855123186,226075.50481793156,0.3598191506951518,0.0,0.48,0.42038918629263605,0.02298990488478497,0.8164230405975191,0.1935339976102592,0.9378086112742589,0.9197081725086409,0.044174387708016086,80.05584087189467,56.48601443231243,137.07087382434366,77.10900922788487,349.62049025778,174.21541182005137,9.739979757570804,331.1557811478425,179.51744277106283,7591.68663801605,6.180050600817919,0.0,81.52911666569337,0.0,356.84671003759405,0.0,0.0,0.0,0.0,0.0,03-03,05-12,79 days,149 days,79,149
7,8,3.5341601653707424,0.0,8.175318863241984,3.03763938979731,7.577771064205706,1038.6675398264028,94.37350794619262,1725.5584099617101,1053.5556779598028,226210.1038363259,0.36180947844773903,0.0,0.48,0.42038918629263605,0.022883158540692453,0.816976575569883,0.1935339976102592,0.9378086112742589,0.9197982483216117,0.043881126759422455,78.92605082947159,56.05760504701928,138.82351952752123,76.81243877929985,348.2921734319597,175.64835655701242,9.681033561205524,331.98777131033853,181.76417201329986,7614.307714284077,6.1642709062975,0.0,81.52911666569337,0.0,356.4217219156237,0.0,0.0,0.0,0.0,0.0,03-05,04-30,81 days,137 days,81,137
8,9,3.5295758521015994,0.0,8.157806337653756,3.432163603795862,7.382496709556827,1034.2349508231423,96.97543855614975,1721.7232202900705,1051.0980682163754,223589.54016121713,0.3591184370540667,0.0,0.48,0.42038918629263605,0.023328548660534857,0.8183679715983128,0.1935339976102592,0.9378086092328634,0.9188189065514792,0.043048680294710574,79.29018752351931,58.665886484821094,137.1328502678865,76.75052668139143,329.89758393793363,174.4848568111558,10.28039115206411,331.16252900994357,176.20140229171705,7495.759861688415,6.112361430144208,0.0,81.52911666569337,0.0,355.0944382651304,0.0,0.0,0.0,0.0,0.0,03-09,05-13,85 days,150 days,85,150
9,10,3.537391207058077,0.0,8.174385290112708,2.9271507616455317,7.527504254148596,1037.8393208220223,94.32568609628125,1726.1082038380473,1057.3429138041943,227597.17812774202,0.3621851404298802,0.0,0.48,0.42038918629263605,0.022877439826347667,0.8162733441389282,0.1935339976102592,0.9378086092328634,0.9193506470206054,0.04436888616833499,78.86529463210586,56.73916462628845,138.8300723035214,74.29360748794949,368.62471159799384,175.64915307519945,9.66950194206388,331.9426054713325,179.4918525251404,7645.021102282481,6.189301609490488,0.0,81.52911666569337,0.0,357.10118957045097,0.0,0.0,0.0,0.0,0.0,03-02,04-28,78 days,135 days,78,135
