,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.245398385365051,0.0,8.177811035209137,3.8932828333938185,7.144614117362815,1215.0132102712812,348.73644643655535,1734.7885691031042,1267.1608946921099,144038.40042438262,0.4261153856106255,0.359449529194523,0.48,0.42038918629263605,0.00206071769008898,0.8888973964012148,0.42814925267140036,0.9378088923333083,0.935809260299133,0.01360552699578438,73.79203723184256,55.931994177414445,123.65075686712177,67.96787370033861,253.69033653803817,207.15047901494555,52.0157592759835,332.0963573375323,216.07738656948135,5264.728157551143,9.302130155081299,0.0,103.12297426893537,0.0,708.9394626400667,0.0,0.0,0.0,0.0,0.0,01-10,03-02,26 days,78 days,26,78
1,2,4.251030395830012,0.0,8.2004870644796,3.7291602239957395,7.210538561042833,1216.0659827318796,324.93223794792317,1734.7885691031042,1267.163657018095,146972.7028673373,0.42573972362848445,0.359449529194523,0.48,0.42038918629263605,0.0020759319272464125,0.8872902663181423,0.38884975737964733,0.9378088923333083,0.935809260299133,0.015284095671718727,74.20853554680686,56.91454818647449,127.82483134269616,67.80065772586151,275.95643419900637,207.45135029499346,48.11476296938482,332.0963573375323,216.07738656948135,5419.598504387817,9.185377037535734,0.0,102.23447998778157,0.0,697.2853218674841,0.0,0.0,0.0,0.0,0.0,01-08,03-02,24 days,78 days,24,78
2,3,4.22732407052486,0.0,8.177811035209137,3.754196888475022,7.132045565959563,1214.5137502546245,308.1799449662543,1732.941943250013,1270.3526095291722,141556.96779132093,0.4261153856106255,0.359449529194523,0.48,0.42038918629263605,0.00206071769008898,0.8899838939283548,0.3611662604449143,0.9378088923333083,0.9353566361013081,0.015693131924640082,73.1292995061059,56.82639956769658,129.7606361185935,68.13845163004548,272.2536555068011,207.21051308885018,46.26096728767716,332.0963573375323,214.91247800949247,5167.576514481317,9.674063520408694,0.0,107.42101136985634,0.0,757.6143192458113,0.0,0.0,0.0,0.0,0.0,01-18,03-01,34 days,77 days,34,77
3,4,4.227762084684036,0.0,8.17780826323139,3.777969121171892,7.121162159363647,1215.7624763543768,351.10084983011745,1735.2715376757892,1269.8773469660264,137679.0721036348,0.4261153856106255,0.359449529194523,0.48,0.42038918629263605,0.00206071769008898,0.8864010350008062,0.35680614232274044,0.9378088923333083,0.9352010134369532,0.01621651405429251,72.72822677443726,56.83312887913366,122.09264645533308,68.18336554617086,227.7116977240639,207.75271813098354,54.65792058932388,332.096264115305,206.4953063761103,5016.5879714927405,9.614133114738141,0.0,106.15041447686546,0.0,746.2413036344861,0.0,0.0,0.0,0.0,0.0,01-19,03-09,35 days,85 days,35,85
4,5,4.252011252143728,0.0,8.2004870644796,3.7291602239957395,7.217648378188474,1217.0727227990405,337.52166731626085,1735.0873672606388,1267.163657018095,146111.7948786251,0.42573972362848445,0.359449529194523,0.48,0.42038918629263605,0.0020759319272464125,0.8878215353319928,0.41070036978914193,0.9378088923333083,0.935809260299133,0.014423065622924182,74.1201803027975,56.92404201831798,125.8743424252999,67.80065772586151,265.8708493200078,207.67233780440438,50.12743963531612,332.0963573375323,216.09414690490422,5405.282618418119,9.171320489404051,0.0,102.05286612459788,0.0,694.8963959636575,0.0,0.0,0.0,0.0,0.0,01-08,03-03,24 days,79 days,24,79
5,6,4.19383455137361,0.0,8.177811035209137,3.6978573394631655,7.221537609636514,1212.3593145951183,346.76900590814313,1735.0873672606388,1268.799666950437,141109.26923564982,0.4264648072651342,0.36748622724822144,0.48,0.42038918629263605,0.0020148192174644685,0.8910821098386272,0.424889081669534,0.9378088923333083,0.9353816106820279,0.013417592156252022,73.26130650043291,57.55684587148167,124.20901131414205,68.30591502076385,247.45702353071167,206.61348537298178,51.733838058812786,332.0963573375323,206.48678590550733,5187.578081467889,9.56431093484665,0.0,106.32942739843824,0.0,742.8859490175016,0.0,0.0,0.0,0.0,0.0,01-23,03-03,39 days,79 days,39,79
6,7,4.218349680299889,0.0,8.177832453036496,3.802974517753989,7.158716230625031,1214.2763289246357,325.8088990013057,1735.0035563668237,1271.4885204576344,140693.75044034224,0.4261153856106255,0.359449529194523,0.48,0.42038918629263605,0.00206071769008898,0.8846600455470192,0.32252576960853124,0.9378088923333083,0.9349411562703138,0.01788778548239396,73.12348570684232,56.835734245046005,127.03569216980968,68.18336554831664,258.50755537827007,207.5173768791206,49.91034373114901,332.09736261342516,206.4953063823087,5126.135801156975,9.603978647066342,0.0,106.15041447686546,0.0,744.9048195187596,0.0,0.0,0.0,0.0,0.0,01-19,03-11,35 days,87 days,35,87
7,8,4.190089475477662,0.0,8.177811035209137,3.6978957813924564,7.221733111633134,1211.3726154729763,334.31670446050794,1734.7885691031042,1269.060474878196,141920.48358368583,0.4264648072651342,0.36748622724822144,0.48,0.42038918629263605,0.0020148192174644685,0.8906306320563001,0.4058099293866136,0.9378088923333083,0.9354092038260727,0.014180776713077263,73.35476199976215,57.55684587148167,126.3262509840334,68.30591502076385,258.44967499192165,206.409576690823,49.800976398279516,332.0963573375323,206.486785905508,5199.422494761914,9.578367482978333,0.0,106.51104126162193,0.0,745.332618465384,0.0,0.0,0.0,0.0,0.0,01-23,03-02,39 days,78 days,39,78
8,9,4.1951119702354465,0.0,8.177811035209137,3.69712381525164,7.2272470374913915,1212.6190249106319,343.39313049084274,1734.9877377425203,1268.5731141891608,141159.54975011852,0.4264648072651342,0.36748622724822144,0.48,0.42038918629263605,0.0020148192174644685,0.8891501733186142,0.3987904978475702,0.9378088923333083,0.9353586025770865,0.01459261601650485,73.22820504693539,57.55684587148167,124.94918207334469,68.30522545519136,246.74342932411474,206.7171925580846,51.35302576826672,332.0963573375323,206.48670134649635,5195.040952896445,9.53638829404274,0.0,106.32942739843824,0.0,739.0926531645387,0.0,0.0,0.0,0.0,0.0,01-23,03-05,39 days,81 days,39,81
9,10,4.171704507209848,0.0,8.177811035209137,3.6193405608011724,7.151005605368746,1208.1986924046726,321.68156943724546,1726.0161123324351,1244.5819986641036,139841.431902306,0.4264648072651342,0.36748622724822144,0.48,0.42038918629263605,0.0020148192174644685,0.8933549905342322,0.43294666072040966,0.9378088923333083,0.9353910498345346,0.012732436530037798,73.19426166206475,57.556845871468624,127.52414578949737,68.51565959147204,252.52391689259684,205.48853652620912,48.43034475687758,332.0963573375323,206.48678590550657,5075.502481007453,9.427874157050978,0.0,110.67052794007526,0.0,766.5160186805089,0.0,0.0,0.0,0.0,0.0,01-23,02-26,39 days,73 days,39,73
