,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.453426019991309,0.08096286248078977,8.235299675073248,4.262724992454555,7.053054166010859,1269.7153863247952,529.679086114015,1745.2898489197091,1339.6416867888872,115751.37815534869,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9064323609420534,0.6492423072915431,0.9378088923333083,0.9359025916160729,0.004753192556756543,71.50491008668676,57.51423217707457,108.6259006043936,68.19845007258844,167.7082094617409,219.16802075407423,79.75431667761808,332.3038149084611,221.56755964253492,4398.8898258857525,11.331446392834915,0.0,116.38473480388717,0.0,984.9837271656731,0.0,0.0,0.0,0.0,0.0,01-22,03-11,38 days,87 days,38,87
1,2,4.445862532923903,0.05031705011236679,8.190738097041404,4.449745986003942,7.111532284741641,1272.103613199538,555.0564161534293,1739.0389523982983,1349.431639229444,114750.04543907206,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9089170647222966,0.6602226504507588,0.9378088923333083,0.9363492955121535,0.004590863581221404,71.56062764417858,55.98068375691675,105.20918422224338,66.79952493240008,160.09507967362353,219.24080120013602,83.94886235912938,332.3025578476312,219.25336693138777,4382.48892977131,11.363654243386645,0.0,116.57553571127302,0.0,988.500489414954,0.0,0.0,0.0,0.0,0.0,01-11,03-03,27 days,79 days,27,79
2,3,4.4709170425988285,0.0483759503985482,8.236107567474692,4.445101184925567,7.112408274684795,1273.6904403526203,545.5251738137686,1745.3821050281374,1356.5784613137014,116004.83378838455,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9053810367663945,0.6279529119886991,0.9378088923333083,0.9364965800821258,0.005540094237638998,71.63806797963386,56.08433435284962,106.9485459883613,66.6869488621605,158.32353265196588,219.83977223727317,82.0159084229015,332.3025578476312,220.92834231861653,4430.121396460745,11.041477113379592,0.0,112.90968904894484,0.0,941.5784415864175,0.0,0.0,0.0,0.0,0.0,01-10,03-08,26 days,84 days,26,84
3,4,4.486405118209312,0.12176905610450744,8.235299675073248,4.400080694844716,7.057206174278628,1272.2218316710985,524.8667041256531,1745.2898489197091,1343.6910606706347,118112.27778921319,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9021021204181457,0.5774008981462031,0.9378088923333083,0.9368368806000494,0.006992916759359308,72.10543224678156,56.46809943150424,108.66432493531669,67.19146621057013,170.56599221072744,219.80724402455328,81.21674911987327,332.3038149084611,218.91725622926774,4471.688116335898,10.981863581786497,0.0,112.46665563220222,0.0,933.3917645755137,0.0,0.0,0.0,0.0,0.0,01-09,03-11,25 days,87 days,25,87
4,5,4.468787090095446,0.09861751838482624,8.235453649763295,4.247197747629819,6.912646190182627,1271.0566516316917,521.6598690158254,1745.308695758373,1340.2205152325635,114624.13037238183,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9029983475339579,0.5663500214252845,0.9378088923333083,0.9356338284665492,0.006906818948976601,71.15900364932027,56.89776750154259,109.25894480078989,67.50222025221242,166.20988721234903,219.5472114719507,80.87125402539476,332.3031533552601,221.76179734978277,4350.560331566478,11.34170691893752,0.0,116.3861473274547,0.0,985.3577044193316,0.0,0.0,0.0,0.0,0.0,01-18,03-12,34 days,88 days,34,88
5,6,4.471454767880324,0.04968136686021478,8.236107567474692,4.400785307505035,7.127128154435795,1272.5672560753342,537.2766800258432,1745.3821050281374,1344.579183768852,116751.02603057219,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.904764407183423,0.6203580503828967,0.9378088923333083,0.9368368806000494,0.005774424324386942,71.91246830704263,56.46084513131174,108.2540479496218,67.25414435033419,163.4698094585867,219.59819725623444,80.72724686562636,332.3025578476312,219.00530298449598,4462.549613544942,10.992389207960956,0.0,112.46665563220222,0.0,935.0572223074232,0.0,0.0,0.0,0.0,0.0,01-09,03-08,25 days,84 days,25,84
6,7,4.458411205424624,0.04395247047334589,8.224679027419455,4.448113959829248,7.164689504583747,1273.9312496484497,549.4232853502006,1743.8088312497075,1356.583917880087,115343.40391605618,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9079090345736683,0.6393912489500406,0.9378088923333083,0.9365205746523649,0.005064328757474623,71.59645930243539,56.02551802796164,106.4719946101731,66.68726820499903,159.68540713676137,219.6929964667388,83.20877088899083,332.3025578476312,220.92350537062788,4412.818921292776,11.034909715697577,0.0,113.7040789858256,0.0,942.1486241651029,0.0,0.0,0.0,0.0,0.0,01-10,03-04,26 days,80 days,26,80
7,8,4.402919878175553,0.038048210441584296,8.18315537848337,4.441316594913416,6.993500064501288,1265.0119271247197,523.7126661404102,1728.2614366213454,1296.0404717845943,112790.95412636726,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.911386795298454,0.6662876540142093,0.9378088923333083,0.9367562174530185,0.004013897044414286,71.06757099224244,56.23397267773247,106.31221809993916,66.80112870212356,153.96442833551492,217.49558733673416,81.88757565468926,332.3025578476312,218.9169451878177,4241.163237209081,11.739209032888411,0.0,124.75959729732313,0.0,1072.948543369528,0.0,0.0,0.0,0.0,0.0,01-14,02-27,30 days,74 days,30,74
8,9,4.428811146480013,0.035395193992967686,8.236044289382239,4.424975857916599,7.144294449195498,1270.9904091253193,553.3764329862171,1745.3757095604428,1353.442631831515,112690.58343350164,0.42721613122941643,0.36748622724822144,0.48,0.4281586464645261,0.002003316644790031,0.9083574165635014,0.6504379668593246,0.9378088923333083,0.9363351532297975,0.004580420824840062,71.08370507950963,56.81991433435018,106.22327495096711,66.8393987329835,153.26863845116912,218.92200224504322,82.29902736025868,332.3025578476312,224.47280438496182,4355.292274570758,11.29763869408848,0.0,116.38473480388718,0.0,977.7065313871552,0.0,0.0,0.0,0.0,0.0,01-16,03-05,32 days,81 days,32,81
9,10,4.453102903434242,0.08830214650250565,8.235299675073248,4.250815312351729,6.983942628242437,1269.9583825956588,526.4364081465774,1745.2898489197091,1339.6416867888872,114808.30427246563,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9034075894576834,0.5719149337895121,0.9378088923333083,0.9359025916160729,0.00676203132534626,71.14320289106817,56.89488133488391,108.27800571242928,67.48245087345511,163.99202828829823,219.2293568769722,81.64610976693764,332.3038149084611,221.56755964253492,4349.489237040032,11.354191795299716,0.0,116.3861473274547,0.0,987.1128585848971,0.0,0.0,0.0,0.0,0.0,01-18,03-11,34 days,87 days,34,87
