Season,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var
0,2.997022655680299,2.9122734527378107,3.071943485547646,3.009890130419106,0.002188534113464574,1212.764283537485,1208.4037825124353,1217.4059695996102,1211.8588456134373,5.35059470330566,0.3887771740376242,0.3887771740376242,0.3887771740376242,0.3887771740376242,0.0,0.9346651220954308,0.9341997587975347,0.9360276968579416,0.9342795741908007,3.5572525692192857e-07,71.1775177156355,70.78954560053712,71.43175239476128,71.28559473914271,0.03870641725715168,204.1079959051623,203.85558134183393,204.4578947762163,204.12513222302377,0.03636925501110361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.936009513878608,5.91879773779088,5.948902202825058,5.936531720445574,3.978646903929026e-05,1370.3841551784974,1368.5111511029943,1372.2518543935043,1370.2035047262502,1.4738761538184297,0.48,0.48,0.48,0.48,0.0,0.9373256886185791,0.93728591547767,0.9374927780864203,0.9373002298128679,4.050792510613698e-09,81.39026564801028,81.33090807809148,81.47202180128626,81.38167652403948,0.0022626089724178634,255.66188122837983,255.34590930893555,255.96698957280913,255.6154542814728,0.03996026915715758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.229441871736361,7.205534101588365,7.242354487390752,7.23277383889563,7.57127631690878e-05,1529.2068347038564,1525.274495384573,1530.919830675192,1529.6960196353668,2.4434246267532282,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.0,0.9156475641987892,0.9154523979892194,0.9157045932097805,0.9156887943614517,5.8030745768154035e-09,65.34866718153394,65.0293944554024,66.40651601465267,65.13931724261099,0.19660535488058214,267.66431966859204,266.60767050655943,268.0897407208989,267.82677992920696,0.1763604513121166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.549203207362001,2.1294298371243783,3.1677973851509575,2.1840455376126666,0.24405889445566373,1135.3913056118288,1123.464359074391,1146.90494149031,1132.973061798022,68.82495903343523,0.4056940599324874,0.3849575185182979,0.43679887205377177,0.4022379696967892,0.0002675083686684478,0.9242422039305606,0.9238263817127405,0.9246271841706034,0.9242809039363283,4.0282547579545986e-08,60.00704537884885,56.52185762042426,65.29402448970076,61.50904227146682,7.915836346778183,163.4896324673967,162.10478087144762,165.09148674770884,162.84314217354193,1.40113319653273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.033569314173202,2.9629578572487985,3.2311868692531043,3.0101027659298887,0.006426886438113747,1207.4495460172889,1195.3115765104856,1227.5149003009094,1204.208774727269,97.61306583771209,0.48,0.48,0.48,0.48,0.0,0.9354034814609834,0.9351725963591493,0.9358833904168546,0.9353667992421637,5.751181697418589e-08,63.31440532511884,62.91873702545242,63.77704677121463,63.24195603436772,0.05029952694086496,189.19412865818074,186.8676019723773,194.82544336952068,188.55568322297302,5.4399433633153045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.185952301227971,8.185816202551523,8.186023398631699,8.185958372283539,4.364000632259725e-09,1706.0845980629297,1706.0686424553417,1706.0929544666035,1706.0852893316214,6.0365774369597635e-05,0.48,0.48,0.48,0.48,0.0,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.0,61.24660075207783,61.168152655528345,61.478215267768086,61.20592156166185,0.006923605141547835,332.4292481852696,332.42328306650256,332.4323385526945,332.4295274791243,8.398599895556768e-06,50.145031106391016,48.34356992194057,50.724223470700004,50.62733917437427,0.5361008618770139,0.0,0.0,0.0,0.0,0.0
6,2.4213627295232154,2.3181023319366343,2.4968324046103483,2.4223938854609326,0.0026843697750663937,949.6900922386268,932.9766092091859,963.662433239922,951.9270917293887,132.3328544828339,0.3755229253019199,0.37552292530191994,0.37552292530191994,0.37552292530191994,0.0,0.8552872948632216,0.8531843344348824,0.8586340011480992,0.8555755701808034,1.9842646858099718e-06,85.00578041851342,83.63940618685128,87.08968158676372,84.51185995600454,1.5391222241726095,170.8569346711343,166.16199656880607,173.89290758749516,171.4720118239678,7.066312999874285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.471464356644062,4.456387789828401,4.484607686265616,4.471908431192167,6.271255241457883e-05,1362.529562265033,1360.7049787774777,1363.8043598755482,1362.7879551185652,1.0356417213612035,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.0,0.9376828524348534,0.9376373633586987,0.9377282906280032,0.9376966504342988,7.560106226258415e-10,78.12018931736081,78.10774098540432,78.13478018226478,78.12153017104582,8.212524483956768e-05,255.70334737777702,255.22805464029267,256.0159525908853,255.81013654062275,0.07473361872431028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.3712630788859912,0.2664482890308369,0.5629607215302087,0.3066768890998255,0.012096478573681435,469.4810684880909,445.89268323342696,492.050175692772,469.7859352145662,147.36094169865788,0.3708626776031363,0.3708626776031363,0.3708626776031363,0.3708626776031363,0.0,0.7151002536374448,0.6993474395424086,0.7279922978793109,0.7155106231718428,8.17852404541915e-05,85.61599956328857,81.34008365797114,90.58599215609794,85.8966962951903,6.356114220920091,85.74134480847428,81.39051126091492,90.27550811779935,85.66778441397759,6.1103499809196835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5422224577536603,0.3451765279530405,0.7560421424812418,0.5338602974148852,0.018947966395592323,774.4196487009518,759.3794318627711,788.8668673645716,775.2110090003566,65.95859178315,0.377810033644519,0.377810033644519,0.377810033644519,0.377810033644519,0.0,0.8044684944847913,0.7973967820422443,0.8194141588775405,0.8019682306437287,5.902520961648612e-05,81.58273494617386,78.7131713823696,84.05563455416872,81.59480879287663,2.200952573064187,132.48604670345551,130.0710229887309,135.1153204325414,132.55281101105712,1.9739126448993904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
