,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.363000538780269,0.01854867648839264,8.18315537848337,4.278382920292114,6.820746726113601,1255.865315558373,557.1599627876913,1710.6549870533804,1286.9067468293317,107026.15306260531,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9166872245684103,0.7584376767524705,0.937807158361598,0.9363752599883881,0.0019774154096584002,71.21210232992071,56.94229414674172,102.96439974784121,68.20093293393302,145.021276189106,214.71702626341286,84.21333833144791,332.3025578476312,209.49476333615706,4099.306736519101,12.018278796288255,0.0,135.67676653187033,0.0,1146.0984387274182,0.0,0.0,0.0,0.0,0.0,01-23,02-19,39 days,66 days,39,66
1,2,4.3573422251861516,0.012137713187721213,8.18315537848337,4.339970055268731,6.783753039962161,1255.995676719695,555.4192789821361,1710.6549870533804,1291.4844683349418,104806.06772915744,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9183176366507778,0.7583904876152019,0.937807158361598,0.9369436698154139,0.0016904216510577302,71.40769387308941,57.51423217719244,109.15183125715221,68.52077431513347,152.80688918602445,214.33804712714024,78.17015872630223,332.3025578476312,210.27406951232498,4150.499902841748,12.287328160367261,0.0,135.91447719523333,0.0,1186.7898374871575,0.0,0.0,0.0,0.0,0.0,01-22,02-12,38 days,59 days,38,59
2,3,4.353733017135339,0.01008302348426675,8.18315537848337,4.425689650548166,6.811680981441437,1256.0688603221838,536.4776483742899,1710.6549870533804,1271.8482278639083,105696.28249431257,0.42721613122941643,0.36748622724822144,0.48,0.4281586464645261,0.002003316644790031,0.9166803334512102,0.717268837336147,0.937807158361598,0.9370189448491115,0.002335697771154643,71.27308433258219,56.96157829266829,111.14226158577522,66.8399865473287,156.87883877111753,214.2911980293976,76.04305870119497,332.3025578476312,211.41824157760044,4181.98562584549,12.342399110727913,0.0,136.38473480388714,0.0,1194.4850916745315,0.0,0.0,0.0,0.0,0.0,01-16,02-13,32 days,60 days,32,60
3,4,4.384446812785819,0.12362060286709793,8.18315537848337,4.444870750674959,6.770406426339468,1261.6366559461508,529.7826716307828,1710.6549870533804,1315.3736574053814,105490.74162463722,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.915856763485695,0.7072836381471291,0.937807158361598,0.9368885066005246,0.002627478347314405,71.61756476452058,56.26514627460268,112.44414326237269,66.79952493240008,165.06962172435644,215.50414480217813,74.66756631318542,332.3025578476312,212.27255234102756,4133.746778141995,12.188832334867248,0.0,132.9734873272107,0.0,1156.7785370631161,0.0,0.0,0.0,0.0,0.0,01-11,02-12,27 days,59 days,27,59
4,5,4.403796446050077,0.009326305799623872,8.267475192606675,4.407546289095448,6.922705590322093,1263.4557747693132,513.1194996119705,1737.7061134766643,1315.0336372398117,110026.79134769294,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9159688159517417,0.7160015914215999,0.937807158361598,0.9369904421676045,0.0025299946905762635,72.1780328314747,57.350641358555876,116.17095946884388,67.90530926754064,179.88541127720825,215.86037877316465,71.47767118574914,332.3025578476312,215.74244993419944,4334.955586809109,11.86591168396737,0.0,131.55323623962568,0.0,1119.3818766428083,0.0,0.0,0.0,0.0,0.0,01-07,02-13,23 days,60 days,23,60
5,6,4.418568531244202,0.010888225288745418,8.311986653038803,4.40926714888245,7.0095217797087495,1266.1298497457822,501.37067884973476,1744.804533829524,1316.752571077324,110997.88858424145,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9160392970740169,0.7028079792892139,0.937807158361598,0.9370209843052378,0.0027055821997422178,72.23560155930237,57.57975886251378,118.6225122299839,68.53092364132809,187.73361326665525,216.57696981445326,69.11257692001975,332.3025578476312,216.76590770336335,4410.588184313768,11.718943533980735,0.0,130.70581238123899,0.0,1098.7988083016837,0.0,0.0,0.0,0.0,0.0,01-06,02-11,22 days,58 days,22,58
6,7,4.369068465392188,0.01854986615637939,8.18315537848337,4.363198634201208,6.837807668067826,1256.4478890594014,527.1152447042458,1710.6549870533804,1288.3868035558212,107587.67408575043,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9155239254649621,0.7149599110265277,0.937807158361598,0.9358089525306783,0.00257078852755712,71.06810439044858,56.64827352079675,107.8830716284283,67.69872338944894,154.1952547667697,214.82109850455032,79.29639634181076,332.3025578476312,209.55532971766198,4121.400127927029,12.051658963007899,0.0,135.49775361029762,0.0,1147.7398049756098,0.0,0.0,0.0,0.0,0.0,01-19,02-19,35 days,66 days,35,66
7,8,4.397123737580436,0.18713869108655576,8.19686170256535,4.390655359790214,6.727820461930608,1264.1102875046763,549.040953361832,1726.2316431739073,1316.7554187936062,103568.5638342272,0.42721613122941643,0.36748622724822144,0.48,0.4281586464645261,0.002003316644790031,0.9186429407379926,0.7445386097069209,0.937807158361598,0.9369458664994393,0.0018535013199957194,71.93216317690667,57.127886426564764,110.06166437480536,68.0726343179936,151.21892133882628,215.89806661715335,77.11525659418103,332.3025578476312,219.63824294863522,4085.890720674842,12.160230514011358,0.0,132.17399181456065,0.0,1124.5455535936435,0.0,0.0,0.0,0.0,0.0,01-09,02-06,25 days,53 days,25,53
8,9,4.36080832391041,0.018744152505522062,8.18315537848337,4.355675786133909,6.818881143013246,1257.1108523341736,538.0541427942882,1710.6549870533804,1282.3403463198256,104991.08076937412,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9178440041364037,0.7482233945529468,0.937807158361598,0.9366807858002175,0.0018878009716972695,71.03098295069601,56.80081118066017,109.18008213270706,67.85836132451564,153.52870607571901,214.6841474699137,77.67822363055818,332.3025578476312,211.35942843221022,4112.574855500948,12.2950124084924,0.0,136.14333512288343,0.0,1187.9653140625867,0.0,0.0,0.0,0.0,0.0,01-19,02-16,35 days,63 days,35,63
9,10,4.404696475290901,0.012110881295509045,8.267475192606675,4.407190167326444,6.925899842499024,1263.9488421432713,520.4434038792012,1737.7061134766643,1319.5262461835762,109394.55856325757,0.427565552883925,0.3708626776031363,0.48,0.4281586464645261,0.0019624856408413526,0.9163860782767231,0.7309124379814314,0.937807158361598,0.9369767725692606,0.0023177045270935883,72.11546985541862,57.35310991420179,114.7800324067855,67.90530926754064,175.06043636643298,215.97621637262483,72.7754988220993,332.3025578476312,217.0884150343531,4306.489055977822,11.8666748308709,0.0,131.55323623962565,0.0,1119.5073516855043,0.0,0.0,0.0,0.0,0.0,01-07,02-14,23 days,61 days,23,61
