,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,3.9487175710293974,0.0,8.15607158097322,3.255975545420959,7.2365983591236365,1151.5002793792278,176.55730809183518,1724.5215001143938,1219.5546969848738,167916.92293175694,0.4242895563551849,0.34337613308712606,0.48,0.42038918629263605,0.0022328345784638163,0.8630370031609617,0.18442053975715825,0.9378088923333083,0.9291163791223095,0.029169957919761336,75.20852378933027,57.41743491291538,138.2065918609872,70.80848978003954,351.76562426181454,194.87386653813084,25.09296860798504,331.07844267726983,198.70864630710253,5920.538045725203,7.930187450213023,0.0,96.33675002576183,0.0,552.8731037823237,0.0,0.0,0.0,0.0,0.0,01-18,03-09,34 days,85 days,34,85
1,2,3.9234421359232634,0.0,8.155965961854937,3.239059164436323,7.313422980398854,1148.1503700402568,155.94420852770253,1724.6452869766704,1219.6335021736443,168274.6895663994,0.4205329365337738,0.3071954882150871,0.48,0.42038918629263605,0.0027984915342571417,0.8677752047856121,0.20326668107815773,0.9378088923333083,0.9310544821757724,0.027077362287527298,75.58481540879225,57.02376915035757,143.80621261564863,70.63478123205418,376.17501082438446,193.7421660335277,19.472556605359706,331.0735326626634,198.76876625534229,5996.803872217968,7.589099332782654,0.0,96.3261390717805,0.0,543.0782470545192,0.0,0.0,0.0,0.0,0.0,01-17,02-26,33 days,73 days,33,73
2,3,3.9311716840830475,0.0,8.156054042840756,3.3952310900325786,7.321246823197945,1148.4939294174872,178.4031965613165,1724.4492492411605,1218.027692223329,169704.31700614627,0.4246389780096936,0.3514128311408245,0.48,0.42038918629263605,0.0021765267064948446,0.8636895515332772,0.20371553419102506,0.9378088923333083,0.9289502660774811,0.027801058932877088,75.7796548897601,57.421015769814304,138.4587472820139,70.78849308410335,373.1887411605085,194.19918315033195,24.581950363972012,331.0777702463455,198.78323474496483,5969.2318378117725,7.923112067289208,0.0,96.3258217522801,0.0,551.8616527849513,0.0,0.0,0.0,0.0,0.0,01-16,03-11,32 days,87 days,32,87
3,4,3.9165711069848723,0.0,8.155965961854937,3.2389417807925156,7.323070164333717,1146.8092336163613,141.10791505934935,1724.6452869766704,1219.5900477999662,169942.1485849616,0.4164006547302215,0.21215300673338494,0.48,0.42038918629263605,0.0041704949722313565,0.867098104773178,0.19188259546704053,0.9378088923333083,0.9305970891419154,0.027982811337302474,75.72980259681495,57.06145203239774,146.05882535946046,70.90234324217033,395.43877814096726,193.5225515841611,17.31753743223742,331.0735326626634,198.76876625534229,6027.726834991281,7.574601065733437,0.0,96.14680883386322,0.0,541.4950248805515,0.0,0.0,0.0,0.0,0.0,01-19,02-26,35 days,73 days,35,73
4,5,3.9068188675804065,0.0,8.155965961854937,3.299504286387917,7.254369691926393,1145.1127941801071,144.1595598743822,1724.6452869766704,1219.5989199552116,169110.14897672043,0.4205329365337738,0.3071954882150871,0.48,0.42038918629263605,0.0027984915342571417,0.8672371995951866,0.2017749035066208,0.9378088923333083,0.9304661015983332,0.027552920349082067,75.74713191289341,57.06145203239774,145.5765603452351,70.85982103943944,394.836105578959,193.06052093777575,17.87818153467412,331.0735326626634,197.47699534677773,5967.97157154755,7.570886997597231,0.0,96.15142633683915,0.0,541.4532396855722,0.0,0.0,0.0,0.0,0.0,01-20,02-26,36 days,73 days,36,73
5,6,3.9478797567959587,0.0,8.155965961854937,3.239008829128741,7.26688350262711,1151.5387023528397,193.49426674515308,1724.4162265188813,1219.57976682343,167150.04873060083,0.4246389780096936,0.3514128311408245,0.48,0.42038918629263605,0.0021765267064948446,0.8645457414979533,0.2091838962146734,0.9378088923333083,0.9309129248777167,0.02738276276785429,75.32682656706116,56.90080209049414,135.73971505240993,70.6288094717095,343.2902396627283,194.51861544936904,27.31594204121327,331.0735326626634,197.41505645216725,5897.555717906235,7.941415931829241,0.0,96.31695011673185,0.0,553.412648965906,0.0,0.0,0.0,0.0,0.0,01-14,03-08,30 days,84 days,30,84
6,7,3.9326032700506546,0.0,8.155965961854937,3.2390304914042254,7.4064592619396015,1149.0135965906409,175.64445728118778,1724.6452869766704,1219.6229662066257,173411.75365344275,0.4246389780096936,0.3514128311408245,0.48,0.42038918629263605,0.0021765267064948446,0.8667095502821696,0.23011261902884042,0.9378088923333083,0.9313207160730822,0.026157585211341903,76.27988330455324,56.34373305177079,140.11894213309535,70.9417908935076,407.9762323191613,193.93612073724725,22.871549863157647,331.0735326626634,197.46107864856998,6169.78524561339,7.881979858204135,0.0,94.90420276723425,0.0,542.1694950571263,0.0,0.0,0.0,0.0,0.0,01-12,03-01,28 days,77 days,28,77
7,8,3.935928388367916,0.0,8.156066154325018,3.38883311881592,7.219528882190347,1148.449751056096,186.03678135479888,1724.579480845087,1219.5469250917406,168894.9294766961,0.4242895563551849,0.34337613308712606,0.48,0.42038918629263605,0.0022328345784638163,0.8625145591483409,0.2124077513985295,0.9378088923333083,0.9284506486541766,0.028276517708511164,75.46907827485269,57.480767324505535,136.45225913617114,70.86342704364547,349.6465432238123,194.3214025554157,26.720099639135526,331.0780507921596,198.78450737963735,5896.568100083278,7.988596241432066,0.0,96.21500679756109,0.0,554.0882397534634,0.0,0.0,0.0,0.0,0.0,01-21,03-10,37 days,86 days,37,86
8,9,3.965385324845261,0.0,8.156066154325018,3.2604371911677243,7.320935951141592,1153.540552253976,183.93845510805556,1724.579480845087,1219.561028469135,172755.47288650012,0.4246389780096936,0.3514128311408245,0.48,0.42038918629263605,0.0021765267064948446,0.8629840702185249,0.2298881404621396,0.9378088923333083,0.9284495497474049,0.027204808768357482,76.08518170386574,57.8921539568223,137.583495498655,70.6808855193638,353.4673470060981,195.20158757827934,25.372466648313033,331.0780507921596,198.78450737963735,6128.84184783154,7.709822189795953,0.0,91.65561181440034,0.0,514.8651995118676,0.0,0.0,0.0,0.0,0.0,01-07,03-10,23 days,86 days,23,86
9,10,3.9068188675804065,0.0,8.155965961854937,3.299504286387917,7.254369691926393,1145.1127941801071,144.1595598743822,1724.6452869766704,1219.5989199552116,169110.14897672043,0.4205329365337738,0.3071954882150871,0.48,0.42038918629263605,0.0027984915342571417,0.8672371995951866,0.2017749035066208,0.9378088923333083,0.9304661015983332,0.027552920349082067,75.74713191289341,57.06145203239774,145.5765603452351,70.85982103943944,394.836105578959,193.06052093777575,17.87818153467412,331.0735326626634,197.47699534677773,5967.97157154755,7.570886997597231,0.0,96.15142633683915,0.0,541.4532396855722,0.0,0.0,0.0,0.0,0.0,01-20,02-26,36 days,73 days,36,73
