,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.7549392086619715,0.5752855700451476,8.317995899477896,4.9829573311908515,6.386099375820455,1325.9998614317237,687.9991794688005,1755.089693103575,1390.5209805950792,93711.4788521194,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.9166246382665687,0.7304555684076278,0.9378088923333083,0.937327999330702,0.002475703825069225,69.5925267136454,58.31515799464928,97.36786487447903,66.40497374005881,107.89186587489088,231.5574350900852,105.54842944369884,332.3025578476312,237.40840083590732,3713.425952584148,13.149193486242021,0.0,126.38510881732472,0.0,1230.8501032272925,0.0,0.0,0.0,0.0,0.0,01-17,03-07,33 days,83 days,33,83
1,2,4.844356477213088,0.6560603127447417,8.416607501214266,4.893811042643015,6.305857699834818,1330.1785757921161,620.8068736451896,1762.0309856844067,1411.108128333563,99510.94135602476,0.42866629850271587,0.3708626776031363,0.48,0.43679887205377177,0.0019406370430765049,0.9148077057458499,0.7081484929501908,0.9378088923333083,0.9371254178910927,0.002851834992076079,71.0368728405546,57.70299602867321,107.21443950907394,67.18842544483434,137.45080322919046,233.0042056135267,95.60337046010322,332.3031533552601,237.40544044079647,3920.340336145098,12.759739897718433,0.0,122.06275678036067,0.0,1166.6544820601894,0.0,0.0,0.0,0.0,0.0,01-08,03-12,24 days,88 days,24,88
2,3,4.718150116059682,0.55630039393282,8.317993082247359,4.983726407626901,6.433285863891633,1321.4471217696257,663.2233252256437,1746.0924914248164,1381.5130630753754,93802.05712767191,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.919251410861567,0.7536742550335827,0.9378088923333083,0.9374758225987586,0.0019946374138737027,69.78129165353647,58.311560827080854,100.31671259883768,66.4007920719452,118.3733494805791,230.34896680237782,101.944642890481,332.3025578476312,234.24247353689742,3686.053947259691,13.768794124174015,0.0,136.2563885849941,0.0,1329.6395459106925,0.0,0.0,0.0,0.0,0.0,01-16,03-02,32 days,78 days,32,78
3,4,4.802075665609637,0.5809882646959442,8.359986776577864,4.978636611406429,6.432732433954691,1327.8732362197393,646.883365435574,1755.1291101767442,1406.5066894137804,97744.46198216951,0.42866629850271587,0.3708626776031363,0.48,0.43679887205377177,0.0019406370430765049,0.9149559475971148,0.7255948979086607,0.9378088923333083,0.9371719923538634,0.0027264620242793687,70.5599885674403,58.43705495989028,103.13915381253508,66.46109116359882,126.35085351783879,232.3661773611982,99.56469267246109,332.3031670074702,237.90610248416783,3844.3107613463535,12.828166168754906,0.0,122.90982513467912,0.0,1179.60979786004,0.0,0.0,0.0,0.0,0.0,01-10,03-10,26 days,86 days,26,86
4,5,4.664692126789194,0.3877313120483652,8.317993082247359,4.969355854820353,6.630392418309663,1316.0126845635882,635.7576814620583,1746.0924914248164,1363.113023297089,94635.29355253573,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.9200417910409284,0.7538542021029119,0.9378088923333083,0.9371413654815087,0.001902948386874706,69.95695979752475,58.54524183997227,102.35117537861406,66.36265955660485,122.19137350337583,229.03994347384233,99.59891039208628,332.3025578476312,232.23033806435367,3674.8443051916415,14.545146883416049,0.0,139.7595972996108,0.0,1361.898280724905,0.0,0.0,0.0,0.0,0.0,01-14,02-27,30 days,74 days,30,74
5,6,4.735109297367222,0.5573387328193399,8.318093639938828,5.02817868355667,6.559898348920745,1325.2126335738262,675.2656748386474,1746.1103568133133,1381.5556735514817,94766.56007589208,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.9183475345057938,0.7408218061520963,0.9378088923333083,0.9368083947671638,0.002238735373245326,69.81165496992749,58.54578881530462,99.61087103750894,66.36266152267373,119.43015547452569,231.29469382346906,102.77915951333495,332.3025578476312,236.0113526217105,3765.0663586331475,13.371397464298159,0.0,132.05211052276928,0.0,1284.2091107338022,0.0,0.0,0.0,0.0,0.0,01-14,03-04,30 days,80 days,30,80
6,7,4.735109297367222,0.5573387328193399,8.318093639938828,5.02817868355667,6.559898348920745,1325.2126335738262,675.2656748386474,1746.1103568133133,1381.5556735514817,94766.56007589208,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.9183475345057938,0.7408218061520963,0.9378088923333083,0.9368083947671638,0.002238735373245326,69.81165496992749,58.54578881530462,99.61087103750894,66.36266152267373,119.43015547452569,231.29469382346906,102.77915951333495,332.3025578476312,236.0113526217105,3765.0663586331475,13.371397464298159,0.0,132.05211052276928,0.0,1284.2091107338022,0.0,0.0,0.0,0.0,0.0,01-14,03-04,30 days,80 days,30,80
7,8,4.749233412983766,0.4668986748131958,8.416244341129948,4.907043085095761,6.690562574852143,1327.5860332148297,654.5546486816198,1761.9734449726523,1401.5940618334741,95743.29336221336,0.42866629850271587,0.3708626776031363,0.48,0.43679887205377177,0.0019406370430765049,0.9189020185136251,0.7473679073786135,0.9378088923333083,0.9375086050997962,0.002097879166923276,70.67298837637043,57.7098909462619,103.56962320542777,67.16950442280832,124.48112049090359,231.78944535238656,98.84607581852009,332.3025578476312,237.27752410273789,3791.1183771739497,13.174501709928233,0.0,130.1012414708423,0.0,1247.8171646814108,0.0,0.0,0.0,0.0,0.0,01-08,03-03,24 days,79 days,24,79
8,9,4.714283435422872,0.5325988652309376,8.3797712190261,4.901518883773809,6.578459176723538,1320.7330676644685,630.9810162878841,1756.1085285511556,1378.7582531640462,95541.94138401789,0.42866629850271587,0.3708626776031363,0.48,0.43679887205377177,0.0019406370430765049,0.9200883105447459,0.7551532568608224,0.9378088923333083,0.9374572759711107,0.0018723292314185335,70.68476061384173,58.089975642261855,104.28577580430678,67.14674891264829,126.98875954628902,230.2167726620692,98.08779431943563,332.3025578476312,237.89872239363154,3712.8862904690545,14.043874354564124,0.0,135.48304743289802,0.0,1300.265341490801,0.0,0.0,0.0,0.0,0.0,01-09,02-28,25 days,75 days,25,75
9,10,4.767422615766218,0.5974785608608276,8.317803853419782,4.981615962483076,6.334248012612633,1324.5486430740773,646.573743874049,1755.1291101767442,1390.5368363576001,96191.62138755269,0.42904196048485693,0.3708626776031363,0.48,0.43679887205377177,0.001957057462650717,0.9157700067493807,0.7223821144315933,0.9378088923333083,0.9371719923538634,0.0026008567777779084,69.82484889955141,58.213439648531356,103.09841533987293,66.83289049060998,124.8081906141913,231.5094583763611,99.60690628344697,332.3031670074702,236.58611661269074,3762.9849977932695,13.148536151589497,0.0,126.38614732745468,0.0,1230.6838937453676,0.0,0.0,0.0,0.0,0.0,01-18,03-10,34 days,86 days,34,86
