Season,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var
0,3.9397027122258725,3.849633253641905,4.187712675002248,3.8879070085161804,0.013250380499985845,1248.6116429605206,1241.8251287781172,1258.6888115084294,1247.3672420619696,30.935868021348696,0.3887771740376242,0.3887771740376242,0.3887771740376242,0.3887771740376242,0.0,0.9351451495260017,0.9350548124604475,0.9352015984672482,0.9351980416690882,4.849862730071561e-09,72.8186222695927,71.87614278401114,73.31703662988998,72.8680838444321,0.14526926920574748,215.63756782964086,213.98341270741284,217.3745302155009,216.03548276781166,1.122211104408152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.231777975193129,6.1979734413202205,6.256724540929177,6.230755380594798,0.0002012333257715165,1408.8544312373135,1402.5328240178355,1414.7717996771917,1408.8882449000369,9.775772735430673,0.48,0.48,0.48,0.48,0.0,0.9376388178508762,0.9375895102370586,0.9376469001553872,0.937643988081151,2.33445696721027e-10,81.51940065528862,81.31633986097366,81.6675289498473,81.54431157990756,0.01223109656040774,268.2189432435843,266.45643225627146,269.4345270858066,268.23579766325224,0.5643967458916691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.45411856097713,7.412506630306155,7.493014720397928,7.45575290233529,0.0008163805290102564,1599.1384928402085,1590.6119241559372,1607.6146582566448,1600.2259726342663,40.40419667431697,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.4650230918439555,0.0,0.9265996893915514,0.92653438827061,0.9266406066764419,0.9266379978968396,2.5246626471213485e-09,62.563956356392325,61.51827984182366,64.11278898708879,62.31914538407355,0.7027932102516069,278.3875063329761,276.1896017298033,281.0078823251446,278.0721674046194,2.9668500111137965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.249372259628624,3.319360250673321,4.5953701307900205,4.372628627201893,0.1344209835647953,1173.1627760784902,1155.2167516304555,1187.069753236964,1175.4000746625095,116.59837591818838,0.48,0.48,0.48,0.48,0.0,0.9282046355078489,0.9266782393803052,0.9313053040648875,0.9277267232505944,1.891495672318914e-06,69.12651631740077,65.13636825337399,72.57205107307419,68.5823013358424,5.050482768739548,172.72839785880362,167.19347083074442,176.72194158217945,173.27243230299666,9.459843890149724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.027368288334693,3.6713939922623497,4.580468008796042,3.87676498240939,0.09372863432165242,1292.8924057784934,1270.3055985777453,1302.7653641840006,1292.5758660179727,68.18141754131544,0.48,0.48,0.48,0.48,0.0,0.937551110988656,0.9373927188538261,0.9375669781525413,0.9375666363790215,2.295186002924202e-09,64.78896784038747,63.57017991787873,67.5869684479745,64.72728587728061,0.5614162561249717,213.44160365145544,208.43106928823494,216.68257566251194,212.84197695071813,4.383452534548328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.192706998453934,8.190690531998257,8.1931908352717,8.193147034940566,8.481510882379562e-07,1706.863985758364,1706.6219626557147,1706.918343269151,1706.918343269151,0.012378452412535719,0.48,0.48,0.48,0.48,0.0,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.9376741417286278,0.0,62.80855543564708,61.46463110667649,67.85800079375878,61.55498774672608,5.855279386205299,332.7408372974432,332.6354078152067,332.7647010838104,332.7647010838104,0.0023839210979631977,60.53541897953226,59.25677978018351,60.810728853671954,60.76422952118091,0.19849611344893095,0.0,0.0,0.0,0.0,0.0
6,2.4517635038133814,2.348438388646878,2.7207185625454926,2.4394094654542475,0.007494784732165028,960.9325424498322,945.7628669773812,997.9543280434859,957.8742483437529,124.81211494345796,0.3755229253019199,0.37552292530191994,0.37552292530191994,0.37552292530191994,0.0,0.8787673491541458,0.8690926682942898,0.8860638958297626,0.8818523998094211,3.939736771234435e-05,88.39725747171555,84.5035738358166,93.069718588232,87.35223071607595,9.361545116415636,170.487148903539,166.63192580041678,177.0277540930181,170.63133325360593,6.373376166550719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.734564387550425,4.5226780406296925,4.895815476914502,4.782726604535226,0.014609613506525827,1400.4739853666795,1368.3335406985227,1421.1682870959855,1407.1159715859399,320.62896203126843,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.3823030372608826,0.0,0.9377182594272172,0.9376648450153013,0.9377395924562832,0.9377314163870029,6.46871220500423e-10,78.20848517342702,77.67135232869973,78.75377082746863,78.26221873071006,0.06621453335321839,268.0174987418154,260.16342742640273,272.6502548169256,269.65788928074863,19.75877900339894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.41574987239242733,0.3100903608829392,0.6371852000648085,0.3754282461255253,0.009939430198614485,431.70294004669165,416.4873890931441,450.3818554845704,429.7995198350338,95.43678496369957,0.3708626776031363,0.3708626776031363,0.3708626776031363,0.3708626776031363,0.0,0.6738628715726892,0.670747173921683,0.6815930277163609,0.672213730531688,1.4126653229655026e-05,91.65513741621588,85.25919252925404,94.28607564317385,91.966758583319,3.7893171696494847,78.41104124121524,72.93116812483427,84.30321530938163,78.75354112817266,11.351213603222206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5595862663127406,0.5329802107094076,0.5803867580382915,0.5568578097263539,0.0001745549913065291,809.4253314601622,797.5546755144321,824.6131590279608,807.7168989857005,66.31640133241578,0.377810033644519,0.377810033644519,0.377810033644519,0.377810033644519,0.0,0.7925325668078916,0.772836567349614,0.8057498741544408,0.7952596719718583,0.00011420683268002996,84.25473722313902,79.94045893289918,88.14511683292616,84.37396452560874,5.812286069895922,143.17693020663552,139.2645294753926,146.85952679601834,143.53209820972066,4.876824741520001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,6.686114984719117,6.563871728021345,6.810915543176016,6.6403816300376075,0.007749069596060607,1497.2181314040977,1483.0457608384522,1514.9115994652816,1489.939056677299,149.58669070528313,0.48,0.48,0.48,0.48,0.0,0.9371940136101048,0.9366247063612576,0.9375619594393902,0.9372736783651127,8.982541431805092e-08,61.57062469955231,59.750828892707474,64.44973635080584,60.78889312310225,2.8642357205868536,235.8191302737458,231.6121436669515,240.58373034751983,233.65549923714414,13.536869340424936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,8.334451805300999,8.269614632557007,8.368952545010208,8.347518217585254,0.0009874277918669805,1759.354999787304,1750.323508550497,1764.4078959772085,1760.7064848892098,19.709650908275346,0.48,0.48,0.48,0.48,0.0,0.9378088923333084,0.9378088923333083,0.9378088923333083,0.9378088923333083,0.0,64.55956278466097,63.22033492087568,66.37763326997485,64.24673961466502,1.3305992476551816,312.883292395121,310.16563626608934,314.3910370561165,313.25418207940635,1.7727679909379817,92.40841454712016,91.3294273984382,95.67052794007522,91.3294273984382,2.57403840962469,0.0,0.0,0.0,0.0,0.0
12,6.308045669261714,6.037999255682894,6.851536078795692,6.18952733397362,0.09758343477253056,1537.5198157345544,1524.6684683206456,1553.1411744745537,1534.643853989569,95.22948243328473,0.48,0.48,0.48,0.48,0.0,0.9375494618403993,0.9375312421819099,0.9375827293122433,0.937552693893175,1.7072657982398853e-10,65.20710939106735,60.851128120636915,67.33850133079312,66.09658476968887,5.0425639076081,266.0678951475204,263.29758096105246,268.96345418712036,266.09614310166626,3.192917184435712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5.875802907417677,5.795014778626253,6.044109157659491,5.808367586899031,0.008835741606119956,1471.458092599459,1455.9394893967585,1506.7887619708454,1458.162439500719,353.6793555615984,0.42038918629263605,0.42038918629263605,0.42038918629263605,0.42038918629263605,0.0,0.9375470756461671,0.9375470756461671,0.9375470756461671,0.9375470756461671,0.0,54.975038020585956,54.21027288264839,58.02318735323989,54.887376698980525,0.7394074713871679,282.16596630354724,277.83144282168405,291.0359450153133,278.7467329907926,24.433601468603552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,639.343604273553,623.8244059492121,654.607571411339,638.2915453678489,66.59677580323967,0.37416162369928946,0.37416162369928946,0.37416162369928946,0.37416162369928946,0.0,0.8222040177676466,0.7984458790203997,0.8457717940095737,0.8238034170844785,0.00024030698177443454,97.92239861523086,94.37503653281372,99.89401426478793,98.53657247703424,3.0222253207685488,94.96604982933312,91.8089476179078,99.30309496274205,94.41649596121124,4.523324313514707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3.476371649804376,3.125933066068934,3.6123038269887644,3.470977980690184,0.007634256884620903,1080.056184948792,1061.2452302413742,1116.2375957598877,1075.9279353910044,252.90727558962922,0.38227375166702665,0.3514128311408245,0.3835596233556184,0.3835596233556184,4.133664998804531e-05,0.9298895102465344,0.9279528071637713,0.9323408092864369,0.929320790427675,2.228763418385486e-06,69.83980519694141,63.20938630658408,72.35869516476725,70.48417907726333,6.653077851802519,191.97463747934555,185.9627189726904,200.30056984427722,192.3037203988401,17.237875904241804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8.02900879008466,8.02813988770262,8.031625006191906,8.028169601462833,1.9847657161091497e-06,1694.3414485782696,1694.2164055747683,1694.7109629909,1694.2164055747683,0.04062875965204405,0.48,0.48,0.48,0.48,0.0,0.9357992109210395,0.9357992109210395,0.9357992109210395,0.9357992109210395,0.0,69.19756340892062,68.13595199351417,70.54223929487125,69.38436400189188,0.5998230446981172,268.5695622402158,268.5529042550254,268.61524327850253,268.5529042550254,0.0006527710096442789,36.83393219718801,25.626748223496804,40.60837396510004,37.64923451162111,19.15025572908777,0.0,0.0,0.0,0.0,0.0
17,3.5627111425985816,3.247350686366661,3.877756474232121,3.6121633189686886,0.027982475236231066,1064.7582395407915,1044.9892793880379,1089.4134086168385,1064.6833019823928,134.26376894032086,0.44743434575362756,0.44743434575362756,0.44743434575362756,0.44743434575362756,0.0,0.9191829206844137,0.9147308824809212,0.9230590918535264,0.9199745970578703,9.557742987639668e-06,72.4843958699717,69.89020311262192,74.97282118058085,72.52837512028965,2.8900433863563375,162.4183050496994,155.90677094302492,167.5946815092672,162.4032434435169,11.327587663062944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
