,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,3.8418262920839163,0.0,8.190533594219998,3.7656063161337734,7.466834932221901,1114.7999274964384,105.12807490710681,1739.3973090639115,1196.79973804323,203636.08677547527,0.4271636505741514,0.3244759393935783,0.48,0.43679887205377177,0.0024828059828037406,0.8413084912151308,0.14232389940510093,0.9378088923333083,0.9233891440888548,0.03852502885319045,80.90029946759051,55.6579806423744,147.3777698862636,73.7168861046984,527.5338989183191,189.28462300942013,12.7439428937959,332.40616882940014,192.6813920237166,7112.008002335003,7.228176448374773,0.0,86.32582175228013,0.0,439.9028232410485,0.0,0.0,0.0,0.0,0.0,03-04,05-07,80 days,144 days,80,144
1,2,3.8076488249782714,0.0,8.190208499339459,3.837495065627546,7.52895523777174,1114.4270395075196,97.76697347556086,1739.3523443415509,1196.823462791308,198829.47928183788,0.41443297312689537,0.03167035810668932,0.48,0.43679887205377177,0.008943831662309604,0.8437910311876522,0.14232389940510093,0.9378088923333083,0.9272303151291981,0.03843154436443875,80.37123339185821,55.65798064235764,142.4937050367088,73.47011053108025,468.4301475188042,189.17065931757668,11.302477673605612,332.40616882940014,192.69044255846293,6903.797574402759,7.229588544610471,0.0,86.325821755436,0.0,440.0264764256841,0.0,0.0,0.0,0.0,0.0,02-27,05-07,74 days,144 days,74,144
2,3,3.8615582037046123,0.0,8.219889244971416,3.8416013286964326,7.534439845732046,1112.7460509344041,104.82002715539595,1743.5939027490604,1206.3953993471762,202661.9068677168,0.42544278262924073,0.333116164982824,0.48,0.43679887205377177,0.002699279937322514,0.8411140960472457,0.14232389940510093,0.9378088923333083,0.9232248912911645,0.03852434043314663,81.2897674863137,55.908942001713704,144.21147374563395,74.33581881471007,524.7911557379509,188.57211407480602,12.841591038142424,331.84089683250585,192.83500463588268,7097.29703725189,7.359680468140877,0.0,86.32582175228013,0.0,446.07710045627266,0.0,0.0,0.0,0.0,0.0,03-05,05-12,81 days,149 days,81,149
3,4,3.8632217022445774,0.0,8.212538236694684,3.911654586856572,7.543927923630219,1111.6601498396176,100.49311993702808,1742.6577128295582,1202.7685758013147,202998.11575994318,0.41777210102062357,0.10847029966243718,0.48,0.43679887205377177,0.0065278995381880915,0.84183144096314,0.14232389940510093,0.9378088923333083,0.9255651203986204,0.038535654870242624,81.1130103865911,55.908942001713704,142.9447870190735,73.26230581965227,521.0756659751977,188.51634480004657,11.84750259265842,332.37714318623966,192.15081976975557,7094.846095138648,7.374854382335643,0.0,86.32582175228013,0.0,447.14357139203076,0.0,0.0,0.0,0.0,0.0,03-02,05-11,78 days,148 days,78,148
4,5,3.8422804598025917,0.0,8.194366995238827,3.6218259109015305,7.490214276503633,1114.7305904285408,104.82002715539595,1739.7366493840684,1197.3983701810103,202352.937903097,0.42753931255629257,0.333116164982824,0.48,0.43679887205377177,0.002405393151634429,0.8411140960472457,0.14232389940510093,0.9378088923333083,0.9232248912911645,0.03852434043314663,81.05518030068883,55.89901725101836,142.60051732340406,74.81213103091048,512.5326265543612,189.19679008555272,12.841591038142424,332.40494067836465,191.77129943141634,7071.818579436366,7.182707972706671,0.0,86.32582175228013,0.0,437.55808754316627,0.0,0.0,0.0,0.0,0.0,03-05,05-08,81 days,145 days,81,145
5,6,3.872161945825776,0.0,8.201219655722511,3.6785634498183772,7.3620416867318905,1114.3530208521727,112.65025831111112,1741.3549053586669,1199.9842714275323,201508.98438062528,0.42979328444913917,0.3708626776031363,0.48,0.43679887205377177,0.002077239944000661,0.8414114732156471,0.14232389940510093,0.9378088923333083,0.9246652004266533,0.0383972782115889,80.97431720941451,55.908624275740486,142.6661185501865,74.04442160484078,513.3256133934544,189.26564273675015,14.500220601254728,332.39831581664356,191.91470309942827,7030.067132744462,7.1531540749102644,0.0,86.32582175228013,0.0,436.65659725169445,0.0,0.0,0.0,0.0,0.0,03-08,05-09,84 days,146 days,84,146
6,7,3.8475267062990297,0.0,8.223730438359674,3.828947731855442,7.545340787997994,1111.8437648196855,97.3048737061351,1743.3207395934185,1205.6418623066947,198706.58308904458,0.41205810255515596,0.025268523278873477,0.48,0.43679887205377177,0.009403588633905174,0.8441311220500036,0.14232389940510093,0.9378088923333083,0.9278056806295714,0.03842412105980908,80.35675665482347,58.18392351619192,147.51332435233735,73.68330681473778,499.70912305240165,188.20534600460863,11.09161521426939,331.81076899593415,193.39371283420627,6933.534749896662,6.949737570945084,0.0,86.325821755436,0.0,428.9975790044664,0.0,0.0,0.0,0.0,0.0,02-26,05-13,73 days,150 days,73,150
7,8,3.9266564261537447,0.0,8.212478073017266,3.83261295266652,7.268546839057641,1113.9278305756093,115.58854436099824,1742.6384251184277,1202.6358497348863,201468.3858584021,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8408227998643517,0.14232389940510093,0.9378088923333083,0.9243208182318295,0.038328322976477064,80.77152960415656,55.908942001713704,143.8396694336692,73.25634722836945,501.7522582431903,189.21156395442185,15.175855085905061,332.3781325390548,192.18627724668949,7021.32926786296,7.370923104421325,0.0,86.32582175228013,0.0,446.839648366855,0.0,0.0,0.0,0.0,0.0,03-10,05-11,86 days,148 days,86,148
8,9,3.9128821326256764,0.0,8.22890428354387,3.69619983961957,7.347905140355391,1121.6040308469967,116.30210671636601,1744.4043026647926,1198.6465095827582,202301.91397303867,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8408227998643517,0.14232389940510093,0.9378088923333083,0.9243208182318295,0.038328322976477064,80.0923394571558,55.76707334417081,145.48922795749593,74.23077511786377,536.4409508745701,191.39096326745494,15.369989788945237,332.41901893504723,194.60885558350546,7022.999545754014,7.298053083551167,0.0,86.32582175228013,0.0,443.13566445670864,0.0,0.0,0.0,0.0,0.0,03-10,05-02,86 days,139 days,86,139
9,10,3.880155105470442,0.0,8.235109044513823,3.3364713056941575,7.730789718999239,1127.1040539656308,107.22445934432426,1745.2665945211174,1209.1978119260853,201489.0917603963,0.4282906365205748,0.3503966161613153,0.48,0.43679887205377177,0.0022700423149218207,0.8415283698932753,0.14232389940510093,0.9378088923333083,0.9233243482876224,0.038440797015933295,79.25549997375504,54.822770507485345,148.20260327052222,70.95973492399948,571.3088983522969,192.49111270741855,13.394043796654241,332.379819409422,196.27460772587062,7011.8849697456035,7.350711238364552,0.0,86.32582175228013,0.0,445.3305791809793,0.0,0.0,0.0,0.0,0.0,03-06,04-26,82 days,133 days,82,133
