,run,Yield (tonne/ha)_mean,Yield (tonne/ha)_min,Yield (tonne/ha)_max,Yield (tonne/ha)_median,Yield (tonne/ha)_var,biomass_mean,biomass_min,biomass_max,biomass_median,biomass_var,harvest_index_mean,harvest_index_min,harvest_index_max,harvest_index_median,harvest_index_var,canopy_cover_mean,canopy_cover_min,canopy_cover_max,canopy_cover_median,canopy_cover_var,Es_mean,Es_min,Es_max,Es_median,Es_var,Tr_mean,Tr_min,Tr_max,Tr_median,Tr_var,DeepPerc_mean,DeepPerc_min,DeepPerc_max,DeepPerc_median,DeepPerc_var,CR_mean,CR_min,CR_max,CR_median,CR_var,date_1,date_2,irrig_1,irrig_2,irrigation_1,irrigation_2
0,1,4.407378021310756,0.06525721314738751,8.23691083749781,4.198101242208216,7.723003000765902,1245.8856036534996,396.53796186751447,1745.618904742496,1296.6911963776963,147230.87335052883,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8898032757820596,0.4959181113834205,0.937807158361598,0.9356271092688029,0.010953206538101484,74.38206557435578,53.72173569760045,123.39248205223065,66.79987707785192,284.6349497488618,217.3964170573494,64.0200815383984,332.7647010838104,215.71707536036786,5294.9739808719405,10.145765230623432,0.0,115.86549040354274,0.0,823.2786058898126,0.0,0.0,0.0,0.0,0.0,02-18,04-16,65 days,123 days,65,123
1,2,4.44668741872478,0.10743235763803184,8.236098477994142,4.0504281485329106,7.336930853661858,1245.6966765897516,391.20154340808733,1745.3678599308346,1296.6531762447185,141630.18160365382,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8948626207491069,0.5396578227954617,0.937807158361598,0.9340523163722938,0.00868147192999962,75.04118280386074,53.93138174216822,130.34607126178483,70.68404138453799,306.91926052554294,216.8602593782219,55.51161349956124,332.7647010838104,214.70360330690224,5296.651469722685,10.304221230785041,0.0,116.09207098624556,0.0,842.9855543830629,0.0,0.0,0.0,0.0,0.0,02-06,04-19,53 days,126 days,53,126
2,3,4.389993739663556,0.05493170205557135,8.236252424261542,4.542947224672562,7.643433197487863,1234.71461683014,338.47770884253134,1745.3838402116935,1289.2303855849423,151521.67469066882,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8896580810703141,0.47625309482370576,0.937807158361598,0.9356569521787532,0.01130915347408038,75.52435578327163,53.90237777523524,136.69544826950695,67.91108378547338,344.897908829951,214.66306802893328,47.463385420474566,332.7647010838104,213.00110779460783,5570.279059180625,10.492902736948063,0.0,116.3847348038871,0.0,861.6145757250611,0.0,0.0,0.0,0.0,0.0,02-13,04-26,60 days,133 days,60,133
3,4,4.464019891299002,0.05903406938853817,8.237423052123392,4.054476667432545,7.423668779410907,1245.252330032505,340.4102263196793,1745.782728758519,1296.7106161244938,148500.954621763,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8904790501372437,0.4672087653457965,0.937807158361598,0.9356519150513761,0.011379682724603808,74.9624089477479,53.67526877174333,138.59596552231744,67.5797113545642,353.7136793904032,216.93588449355815,47.63568001980905,332.7647010838104,215.87829580982722,5493.180483625568,10.30272148378152,0.0,115.91447719523329,0.0,842.0896626788664,0.0,0.0,0.0,0.0,0.0,02-12,04-17,59 days,124 days,59,124
4,5,4.391736508924444,0.06811852185540782,8.237895114990241,4.150123532955747,7.714980977450037,1239.4266883485473,384.30150908809475,1746.099813214585,1272.7365790652857,149675.162316422,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8898032757820596,0.4959181113834205,0.937807158361598,0.9356271092688029,0.010953206538101484,74.85861095921186,53.35907743545278,123.90608321805934,67.09270441746338,297.147051637331,216.20428465331494,61.66817597935505,332.7647010838104,213.65578990594972,5382.224237779038,10.176814352652348,0.0,115.86549040354274,0.0,825.8875055425681,0.0,0.0,0.0,0.0,0.0,02-18,04-24,65 days,131 days,65,131
5,6,4.4490417104093085,0.11079853060353548,8.237895114990241,4.018223631378717,7.387237990512875,1242.4041340916447,355.8292599932962,1746.099813214585,1294.7563565976227,146577.5664743496,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8922900502825739,0.4875787093925661,0.937807158361598,0.9356468263417994,0.01048894216786188,75.20229376153632,53.35470864343957,133.79518654489755,69.57424520085372,327.83433570496214,216.44266564673597,49.7793455233538,332.7647010838104,213.76071846292632,5441.849044195065,10.295697041714547,0.0,115.92153874680828,0.0,840.6814248729036,0.0,0.0,0.0,0.0,0.0,02-09,04-24,56 days,131 days,56,131
6,7,4.3689625733446364,0.05495020665120755,8.237916604467996,4.022114415482392,7.664133699117022,1235.6355932520914,340.71292995088714,1745.9451263314095,1289.2703971443377,151503.3330833735,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8896580810703141,0.47625309482370576,0.937807158361598,0.9356569521787532,0.01130915347408038,75.5414574734202,53.63090755661688,134.9768110571396,68.01104485938056,339.62147453936,214.95813074398228,48.042751655406136,332.7647010838104,214.071996400006,5574.081204434765,10.36259993582518,0.0,116.3847348038871,0.0,850.0883566913352,0.0,0.0,0.0,0.0,0.0,02-13,04-25,60 days,132 days,60,132
7,8,4.401041552156172,0.05832117036028395,8.23691083749781,4.069682279758559,7.705825731613131,1243.5671801222813,358.19678109969465,1745.618904742496,1296.7759098035324,149323.54697891555,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8905198747721298,0.5020465379807262,0.937807158361598,0.935658022970713,0.010480712984749783,74.95505312156405,53.71741861040231,133.60135929919835,68.0199575453012,332.2088762268661,216.627475356306,51.88504284960508,332.7647010838104,216.99762006593252,5476.174058440188,10.31247433146429,0.0,116.38473480388708,0.0,845.8953604910072,0.0,0.0,0.0,0.0,0.0,02-14,04-16,61 days,123 days,61,123
8,9,4.434052075097403,0.12659282003892117,8.236144602128727,4.025752904235167,7.368733147711283,1243.437587733282,382.5009929252282,1745.4231337710978,1294.7658982755224,143929.9062019195,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8939543313191942,0.5223214316125728,0.937807158361598,0.9348053271995206,0.009253315036888272,75.29150636066468,53.656137598083845,130.85695215391397,71.12084448252877,313.7715055587339,216.4899520039984,53.933593503462646,332.7647010838104,213.11879398483373,5368.405854992768,10.294807511463048,0.0,116.07408960056841,0.0,842.0928112781602,0.0,0.0,0.0,0.0,0.0,02-07,04-22,54 days,129 days,54,129
9,10,4.444156834297907,0.05806106635608425,8.239849030970401,4.055105449523117,7.439989619372159,1241.8783689210752,340.17116989992707,1746.6793087354079,1295.7021260627505,149749.05862846153,0.43016894643128034,0.3708626776031363,0.48,0.43679887205377177,0.002045268372625383,0.8904790501372437,0.4672087653457965,0.937807158361598,0.9356519150513761,0.011379682724603808,75.09777786142539,53.47140277675104,136.0864133509072,69.7598661135756,343.5877805078062,216.38481330320127,47.72119694331195,332.7647010838104,214.65009620895916,5533.356099338363,10.303272555895667,0.0,115.91447719523329,0.0,842.1358756957811,0.0,0.0,0.0,0.0,0.0,02-12,04-21,59 days,128 days,59,128
